언론사,제목,내용,작성일시
한국경제,"[마켓PRO] ""전력수요 이어진다""...HD현대일렉트릭 담은 투자고수들","





※한경 마켓PRO 텔레그램을 구독하시면 프리미엄 투자 콘텐츠를 보다 편리하게 볼 수 있습니다. 텔레그렘에서 ‘마켓PRO’를 검색하면 가입할 수 있습니다.





                국내 투자수익률 상위 1%의 투자 고수들이 HD현대일렉트릭을 집중 매수하고 있다.
                    




                26일 미래에셋엠클럽에 따르면 미래에셋증권 계좌를 보유한 투자수익률 상위 1%의 고수들은 이날 오전 10시 기준 HD현대일렉트릭을 가장 많이 순매수했다. HD현대일렉트릭은 변압기 등 전력인프라 관련 기기를 만드는 HD현대 계열사다. 김태현 IBK투자증권 연구원은 ""초고압 변압기 수주가 늘면서 외형대비 수익성이 개선되고 있다""며 ""초고압 변압기 주문에서 실제 납품까지는 3~4년이 걸리는 만큼 올해 누적 수주 금액이 시간을 두고 서서히 나타날 것""이라고 내다봤다.  순매수 2위는 조선사인 한화오션이었다. 한화오션의 수주금액은 올들어 지난해대비 166%늘어난 69억달러로 추정된다. 한영수 삼성증권 연구원은 ""해양 방산사업과 신사업 투자에 대한 기대로 연초대비 한화오션 주가가 크게 올랐다""며 ""조선업 전반으로 업황이 양호하고, 한화오션의 수주가 정상화되고 있는 상황""이라고 설명했다. 다만 ""주가 상승으로 인한 밸류에이션(실적대비 주가수준)이 높다는 게 걸림돌""이라며 투자의견을 중립에 해당하는 '유지'로 제시했다.순매수 3위는 LG화학, 4위는 브이티가 이름을 올렸다.
                    




                고수들이 가장 많이 순매도한 종목은 지난 6월 상장한 에스오에스랩이었다. 이 회사는 라이다 전문기업으로 국내 자동차 램프 분야 점유율 1위인 에스엘과 자율주행 차량 탑재용 소형 라이다를 개발하며 제품 상용화에 속도를 내고 있다. 순매도 2위는 코스닥 시가총액 1위인 알테오젠, 순매도 3위는 HD현대중공업이 이름을 올렸다. 나수지 기자 suji@hankyung.com
                                    ",2024.12.26 15:01
한국경제,中 단체 관광객 무비자 검토…여행주 일제히 '들썩',"




사진=뉴스1

                여행주가 들썩이고 있다. 정부가 관광 활성화를 위해 방한 관광객의 출입국 편의 개선에 나선다는 소식이 전해지면서다.26일 오후 2시6분 현재 참좋은여행은 전 거래일 대비 300원(5.51%) 오른 5740원에 거래되고 있다. 참좋은여행은 장중 20% 오른 6530원까지 치솟기도 했다. 하나투어(1.25%), 노랑풍선(0.84%), 모두투어(0.2%)도 장중 급등했다가 상승분을 반납한 상황이다.정부가 관광 산업 회복을 위해 나서자 투자심리가 개선된 것으로 풀이된다. 이날 정부는 방한 관광객을 늘리기 위해 내년부터 크루즈선을 타고 온 중국인 단체 관광객에 대해 무비자 입국을 허용한다고 밝혔다. 이들은 최대 3일간 무비자로 한국에 체류할 수 있다. 다른 여객선이나 여객기로 오는 중국인 단체 관광객의 무비자 입국을 허용하는 방안도 검토한다. 현재 중국인 관광객은 제주도에 한해 30일간 무비자 체류가 가능한데 이를 전국으로 확대할 수 있다는 취지로 해석된다.또 중국과 베트남, 필리핀, 인도네시아, 캄보디아, 인도 등 6개국 단체관광객에 대해서는 비자 발급 수수료 면제 기간을 내년 12월까지 연장한다. 법무부와 협의해 68개국에 대한 전자여행허가제(K-ETA) 한시 면제 조치도 내년 12월까지 연장 시행한다.한덕수 대통령 권한대행은 국가 관광 전략 회의를 열고 ""방한 관광 시장이 코로나 이전 수준까지 회복됐다""고 하면서도 ""최근 국내 상황으로 관광업계가 방한 관광 시장의 회복세가 꺾이는 것은 아닐지 걱정하고 있다. 정부는 관광 시장 회복을 위한 여러 대책을 강구한다""고 밝혔다.진영기 한경닷컴 기자 young71@hankyung.com
                                    ",2024.12.26 14:11
한국경제,"김병환 ""밸류업 순항…코스피 시총 43% 상장사가 공시""","




김병환 금융위원장. 사진=금융위원회

                김병환 금융위원장이 ""정부와 유관기관이 한국 증시 밸류업 정책을 속도감 있게 추진한 결과 현재까지 유가증권시장 시가총액 기준 약 43%의 상장기업이 밸류업 공시를 했다""고 밝혔다.김 위원장은 26일 한국거래소에서 정부·유관기관과 삼성전자, KB금융, HD한국조선해양 등 주요 상장사, 증권사와 투자은행(IB) 애널리스트 등 시장참여자들이 참석한 가운데 연 '기업 밸류업 간담회' 모두발언에서 이렇게 말했다.정부가 지난 5월 기업 밸류업 공시 가이드라인을 발표한 뒤로 지난 24일까지 유가증권시장 시가총액 기준 약 43%에 해당하는 99개 상장기업(본공시 87곳, 예고공시 12곳)이 밸류업 공시를 했다.이달 중에만 27개사가 본공시를 하는 등 밸류업 공시 참여는 늘어나고 있다고 금융위는 밝혔다.올 들어 지난 20일까지 상장사들의 자사주 취득은 18조7000억원, 소각은 13조9000억원 규모로 전년 대비 각각 2.3배, 2.9배 증가했다.김 위원장은 ""앞으로도 밸류업 정책을 흔들림 없이 일관되게 추진해나갈 것""이라며 ""밸류업 세제지원 재추진과 우수기업 표창 등을 통해 모멘텀을 확산하고, 기업지배구조 개선을 위한 자본시장법 개정과 스튜어드십 이행점검 등 제도개선을 추진할 계획""이라고 밝혔다.그는 이어 ""공매도 재개 준비와 불공정 거래 엄정 제재 등을 통해 시장 신뢰 회복 노력도 강화하고 개인종합자산관리계좌(ISA) 세제지원 확대, 기업지배구조 관련 자본시장법 개정 등도 국회 와 적극 협의할 것""이라고 부연했다.이날 간담회에 참석한 상장사 중 아직 밸류업 공시를 하지 않은 시가총액 1위 삼성전자 등 기업들은 빠른 시일내에 공시에 참여하겠다고 밝혔다고 금융위는 전했다.참석 상장사들은 그러면서, 더 적극적인 기업 참여가 이뤄지려면 정부가 발표한 참여기업에 대한 세제 인센티브가 조속히 시행돼야 한다고 지적했다.간담회에 참석한 씨티, 모건스탠리, 신영증권, 미래에셋증권 애널리스트들은 국내·외 시장참여자들이 밸류업 정책의 연속성에 확신을 가질 수 있도록 정부의 명확한 정책 의지 표명과 지속적인 정책 실행이 필요하다면서, 증시 체질개선을 위해 상장폐지 제도개선 등을 추진할 필요가 있다고 지적했다.신민경 한경닷컴 기자 radio@hankyung.com
                                    ",2024.12.26 14:08
한국경제,"신한투자증권, 카카오뱅크 장외채권 투자 서비스 출시","




신한투자증권 여의도 사옥. 사진=신한투자증권 제공

                신한투자증권은 카카오뱅크와 손잡고 원화 장외채권 거래 서비스를 출시했다고 26일 밝혔다.카카오뱅크 앱에서 개설한 신한투자증권 계좌를 통해 누구나 장외채권에 투자할 수 있다. 계좌가 없는 고객 또한 카카오뱅크 앱에서 계좌 개설을 진행한 후 투자 가능하다. 이번 제휴를 통해 카카오뱅크 앱에서 편리하게 채권 투자가 가능해졌다. 최소금액 1만 원부터 거래가 가능해, 채권이 익숙하지 않은 고객들도 소액으로 투자를 경험해 볼 수 있다.해당 서비스는 카카오뱅크 앱 전체메뉴에서 '증권사 금융상품투자'에 들어간 뒤 '신한투자증권 판매 장외채권' 메뉴에서 거래가 가능하다.전형숙 신한투자증권 플랫폼그룹장은 “이번 제휴를 통해 카카오뱅크 고객들도 쉽고 편리하게 장외채권 투자를 경험할 수 있게됐다""며 ""앞으로도 고객을 위한 다양한 서비스를 확대해 나나갈 것""이라고 말했다.조아라 기자 rrang123@hankyung.com
                                    ",2024.12.26 14:03
한국경제,코스닥 상장기업 공모액 3년째 감소세,"
                                        코스닥 시장에 신규 상장한 기업들이 공모를 통해 조달한 금액이 3년째 감소했다. 26일 한국거래소에 따르면 올해 코스닥 상장 기업이 조달한 공모 금액은 총 2조4400억원으로 2021년(3조5800억원) 이후 3년 연속 감소한 것으로 나타났다. 거래소 측은 “미국 대선 등 증시에 끼친 대내외 불확실성이 컸던데다 신규 상장 기업 수도 줄어든 영향”이라고 설명했다. 올해 코스닥 시장에 신규로 상장한 기업 수는 128곳으로 역대 최대였던 지난해(132곳)보다 3.13% 감소했다.  이 중 스팩 40개사를 제외한 88개 기업이 올해 코스닥 시장 상장을 통해 자금을 조달했다.  신규 상장 기업 가운데 바이오기업이 21사로 가장 많았다. 기계·장비(11사), 소프트웨어(9사), 전기·전자(9사), 정밀기기(7사), 반도체(6사) 등이 그 뒤를 이었다. 기술성장특례제도를 통해 상장한 기업은 42곳으로 2005년 관련 제도를 도입한 이후 역대 최대치를 기록했다. 기술성장특례제도를 통해 상장한 바이오 기업은 16곳인 것으로 집계됐다. 이중 의료기기 제조사가 7곳, 신약개발기업이 4곳 등인 것으로 조사됐다. 비(非)바이오기업 가운데 소재·부품·장비 17사, 소프트웨어 5사 등이 기술특례제도를 통해 상장했다. 스팩 소멸 방식의 합병 상장사는 16사로 2021년 합병상장 허용 이후 최대치를 기록했다. 거래소는 “앞으로도 한국 경제의 혁신 및 첨단산업을 이끌어갈 유망 중소·벤처기업의 발굴 및 상장을 적극 추진할 것”이라며 “시장 밸류업(기업가치 제고)과 투자자 보호를 위한 노력도 지속할 계획”이라고 설명했다. 심성미 기자 smshim@hankyung.com
                                    ",2024.12.26 14:01
한국경제,"서진시스템, 910억 규모 ESS 공급계약 체결","





서진시스템은 에이스엔지니어링과 910억원 규모의 에너지저장장치(ESS) 공급계약을 체결했다고 26일 공시했다. 계약 규모는 작년 연결 기준 매출액의 11.7%에 해당한다. 계약기간은 내년 9월26일까지다.서진시스템은 글로벌 ESS 수요에 적극적으로 대응해 대규모 수주 확보에 나서고 있다고 설명했다. 서진시스템의 올해 3분기 누적 ESS 매출액은 5400억원으로 전년 동기 대비 두 배 이상 성장했다.서진시스템은 주주가치 제고에도 힘쓰고 있다. 내년부터 오는 2027년까지 3년간 매년 연결 기준 당기순이익의 10% 이상에 해당하는 자사주를 취득해 3개월 이내 소각하겠다고 밝혔다. 중장기 성장에 대한 강한 자신감과 적극적인 주주환원의 의지를 담았다는 설명이다.서진시스템 관계자는 ""ESS 시장의 확대 속에서 다양한 글로벌 에너지솔루션 기업들을 통한 공급 다변화도 추진 중""이라며 ""ESS사업의 지속적인 성장과 함께 반도체 장비, 전기차 및 배터리 부품, 통신 장비, 데이터센터 등 다양한 사업 부문의 고른 성장을 통해 내년에도 높은 외형성장과 더불어 안정적인 수익성을 실현할 것""이라고 말했다진영기 한경닷컴 기자 young71@hankyung.com
                                    ",2024.12.26 13:40
한국경제,"한화오션, 기술 혁신으로 초격차 확보…5년새 R&D에 3600억 투자","





한화오션이 초격차 기술력 확보를 목표로 연구개발에 힘을 쏟고 있다. 최근 5년 동안 연구개발(R&D) 비용으로 3600억원을 투자한 것으로 나타났다. 한화오션은 R&D로 해양 탈탄소 솔루션 등의 역량을 강화할 방침이다.  26일 국내 조선 3사의 사업보고서에 따르면 지난 5년(2019~2023) 동안 연간 매출 대비 연구개발비용 비율은 조선 3사 가운데 한화오션이 제일 높은 것으로 나타났다. 한화오션의 이 기간 누적 연구개발비용은 3600억 원에 달했다. 한화오션이 기술역량에 힘 쓰는 것은 그룹 경영진의 의지와도 맞물린다. 지난 11월 한화그룹 김승연 회장은 한화오션의 핵심 연구 거점인 시흥R&D캠퍼스를 방문했다. 지난해 한화오션이 공식 출범한 이후 처음으로 이뤄진 사업장 방문이다. 김 회장은 방문 직후 “미국 등 글로벌 시장 선점을 위한 초격차 기술경쟁력 확보”를 강조했다. 그린 십(Green Ship) 기술과 방산 기술 혁신을 통한 글로벌 강자로의 도약을 주문한 것이다. 국내 조선업계는 초격차 기술력 확보를 목표로 연구개발에 힘을 쏟고 있다. 국제해사기구(IMO)가 해양 탈탄소화를 위해 선박 규제를 강화하고, 전 세계적으로 지정학적 긴장감이 높아지면서 함정 수요가 증가하는 것도 이러한 움직임에 영향을 미치고 있다. 한화오션의 주요 연구개발 키워드 중 하나는 해양 탈탄소 솔루션이다. 한화오션의 탈탄소 솔루션은 ‘친환경 연료 추진 선박’과 ‘에너지 절감 기술’로 분류된다. 무탄소 연료를 사용하는 선박을 개발하고, 현재 운항 중인 선박은 각종 에너지 절감 장치를 통해 화석연료 사용량과 탄소 배출량을 동시에 줄이는 것이다. 올해 한화오션은 미국 선급 ABS와 협력해 자체 개발한 암모니아 추진선의 위험도 평가를 시행했다. 연료가 유출되는 상황을 가정해 독성과 폭발성에 대한 분석을 진행했다. 그 결과 도출된 수치는 올해 초 제정된 국제선급협회(IACS)의 요구 조건을 만족하며 안전성을 입증했다. 암모니아는 유출되면 인체에 해를 끼칠 수 있고, 폭발 가능성도 있어 취급에 주의가 필요하다. 여기에 더해 한화오션은 DNV로부터 국내 최초로 ‘복합재료를 적용한 로터세일’에 대해 형식 승인을 획득하기도 했다. 로터 세일은 바람의 힘을 이용해 선박에 추진력을 더하는 원기둥 모양 장치로, 선박 추진을 위해 소모되는 연료를 5.6~10.2%가량 줄이는 효과가 있다. DNV는 이번 승인을 통해 한화오션의 로터세일이 실선 적용에 문제가 없다는 것을 인증했다.한화오션은 방산 분야에서도 적극적인 연구개발을 통해 기술 경쟁력을 강화하고 있다. 올해 한화오션은 대한민국 해군이 발주한 ‘정찰용 무인 잠수정 및 기뢰전 무인 수상정 개념설계 사업’을 수주해 설계를 진행 중이다. 이 사업은 대한민국 해군이 추진하는 해양 유무인 복합 전투 체계 ‘네이비 시 고스트(Navy Sea GHOST)’의 첫걸음이다. 네이비 시 고스트는 유무인 전력을 통합 운용해 작전 수행 능력을 극대화하는 체계다. 정찰용 무인 잠수정은 작전 지역에 은밀하게 접근해 감시·정찰 임무를 수행한다. 함께 기동하는 모함(母艦)의 정찰 영역 확대에 일조한다. 기뢰전 무인 수상정의 경우 평시에는 정보 수집과 분석 업무를, 전시에는 기뢰* 탐색 및 해체 임무를 수행해 아군 함정의 항로를 확보한다. 한화오션은 두 무인 함정의 개념설계를 올해 안에 완료할 예정이다. 업계 관계자는 “조선업의 핵심은 지속적인 연구개발로 기술력을 쌓아가는 축적의 시간”이라며 “연구개발 투자와 기술 혁신에 앞장서는 기업이 업계를 선도할 것”이라고 말했다.김익환 기자 lovepen@hankyung.com
                                    ",2024.12.26 13:34
한국경제,"이엔셀 ""노바티스·얀센 이어 CMO 고객사 추가 확보""","




 

이엔셀은 글로벌 제약사와 의약품위탁생산(CMO) 계약을 맺었다고 26일 밝혔다. 다만 계약 상대방이 누군지는 비밀유지협약에 따라 공개하지 않았다.이미 노바티스와 얀센 등에 CMO 서비스를 제공하는 데 더해, 이번에 새로운 고객사를 확보했다고 이엔셀은 설명했다.이 회사는 국내에서 유일하게 세포와 바이러스를 동시에 생산할 수 있는 우수 의약품 제조·품질 관리(GMP) 인증 시설을 갖추고 있다. 이를 활용한 원스톱(One-Stop) 서비스와 함께 차별화된 생산·품질 관리 시스템으로 고객사에게 최적의 의약품 위탁 개발·생산(CDMO) 솔루션을 제공하고 있다고 회사 측은 강조했다.이엔셀 장종욱 대표이사는 “이번 계약은 이엔셀의 진일보한 CDMO 서비스와 품질관리 시스템의 우수성을 재입증하는 계기가 됐다”며 “지속적으로 증가하는 CDMO 수요에 발맞추기 위해 더욱 최적화된 공정과 품질관리로 고객사에게 최상의 서비스를 제공하겠다”고 말했다.한경우 한경닷컴 기자 case@hankyung.com
                                    ",2024.12.26 13:33
한국경제,"'오겜' 등에 업은 이정재, 아티스트유나이티드·컴퍼니와의 순조로운 합병","




배우 이정재/사진=변성현 한경닷컴 기자 byun84@hankyung.com

                배우 이정재가 최대주주로 있는 아티스트유나이티드와 소속사 아티스트컴퍼니 간의 합병이 순조롭게 마무리될 전망이다.업계에 따르면 아티스트유나이티드는 지난 13일 열린 임시주주총회에서 아티스트컴퍼니와의 합병 안건을 가결했다. 이에 아티스트컴퍼니 측은 아티스트유나이티드와의 합병이 마무리되는 2025년 1월부터는 제작과 매니지먼트가 결합되면서 글로벌 컨텐츠 제작사로 도약하는 원년의 해가 될 것이라는 포부를 밝혔다.아티스트유나이티드와 아티스트컴퍼니는 이번 합병을 통해 캐스팅과 편성 측면에서 경쟁력을 높이고, 고품질 컨텐츠 제작과 글로벌 시장에서의 팬덤 확장을 가속화할 것으로 기대하고 있다.특히 26일 공개하는 넷플릭스 오리지널 시리즈 ‘오징어게임’ 시즌 2의 글로벌 홍보를 시작으로 양사의 장점을 해외 시장에 널리 알릴 계획이다. 배우 이정재는 미국 NBC ‘지미 팰런쇼’, ABC ‘굿모닝 아메리카’ 등 주요 프로그램에 출연하며 드라마 홍보 및 글로벌 행보를 이어가고 있다.이외에도 아티스트유나이티드와 아티스트컴퍼니는 각각 해외의 영향 있는 회사와 계약 및 사업 진행을 진행하고 있는 것으로 알려졌다.아티스트유나이티드 관계자는 “아티스트유나이티드와 아티스트컴퍼니의 합병이 마무리되는 내년부터는 양사의 특징을 최대로 활용해 국내 최대 글로벌 컨텐츠 제작사로 나아갈 방침”이라며 “해외 시장에서의 적극적인 행보를 통해 엔터테인먼트 산업에서의 입지를 더욱 견고히 할 것”이라고 전했다.김소연 한경닷컴 기자 sue123@hankyung.com
                                    ",2024.12.26 12:58
한국경제,"""매출 급증한 한계기업, 감사 더 꼼꼼히 받아야""","





                금융감독원이 기업 재무제표를 감사하는 회계법인 등에 한계기업에 대한 감사절차를 강화하라고 주문했다. 기업에 대해선 매출·수익이 여러 해에 걸쳐 결정되는 장기 프로젝트를 놓고 손실 인식을 미루다 막판에 대폭 반영하는 일이 없도록 유의하라고 강조했다. 26일 금융감독원은 기업의 올해 결산 재무제표 작성·공시와 외부감사인의 기말감사를 앞두고 이같이 안내했다. 금감원은 감사인에게 한계기업에 대해 감사 절차를 강화하라고 했다. 한계기업은 상장폐지를 피하기 위해 분식회계를 비롯한 회계 부정을 저지를 가능성이 높다는 근거에서다. 특히 영업손실이 이어진 기업의 매출이 갑자기 증가한 등의 특이거래에 대해선 감사 증빙을 확보하라고 강조했다. 금감원은 ""자본시장 내에 한계기업이 남아있으면 자본시장 건전화와 정상기업의 자금도달을 저해할 수 있는 만큼 조기에 퇴출이 필요하다""며 ""감사인은 한계기업의 자본시장 조기 퇴출 등 시장 선순환을 위해 엄정한 외부감사를 수행해달라""고 했다. 기업에 대해선 자기책임으로 직접 작성한 감사전 재무제표를 법정기한내 금융위원회 증권선물위원회에 제출해야 하는 등을 강조했다. 이는 주권상장법인과 자산총액 5000억원 이상인 비상장법인, 공정거래법상 공시대상기업집단 등에 적용된다. 금융회사라면 상장 여부와 자산규모와 관계없이 반드시 직접 작성한 감사전 재무제표를 제출해야 한다. 제출 의무를 위반한 기업은 감사인 지정 조치 등을 받을 수 있다. 금감원은 올해 기업의 연말 결산 관련해 앞서 알린 4대 회계 이슈를 중점적으로 살피라고도 안내했다. △수익인식 회계처리 △비시장성 자산평가 △특수관계자 거래 회계처리 △가상자산 회계처리 등이다. 금감원은 각 이슈별 대상 회사를 선정해 재무제표 심사를 벌일 예정이다. 장기 프로젝트의 수익인식 회계처리는 올초 두산에너빌리티 이후 주요 감사 이슈로 부상했다. 앞서 증선위는 두산에너빌리티가 인도 자회사가 수주한 화력발전소 공사와 관련해 매출액을 과대계상하고 공사손실충당부채를 과소인식했다고 판단했다. 금감원은 장기 사업에 대해 기업이 사업 도중 높아진 원자재 가격과 인건비 등을 제때 회계에 반영했는지, 진행률을 임의로 계산해 수익 금액을 실제보다 앞당겨 인식하는 경우는 없었는지 등을 따질 것으로 알려졌다. 비시장성 자산평가에 대해선 각종 공정가치를 제대로 측정해 정보이용자가 충분히 이해할 수 있도록 상세히 공시했는지 등을 따진다. 금감원은 ""내부회계관리제도 평가·보고 기준을 적용하는 회사는 자금 부정 통제 관련 설계·운영 현황을 면밀히 점검하고, 내용을 운영실태보고서에 충실히 공시해야 한다""고 했다. 내부회계관리제도는 주권상장법인, 별도 기준 직전 사업연도 자산총액이 5000억원 이상인 비상장법인 등이 마련해 공시해야 한다. 선한결 기자 always@hankyung.com
                                    ",2024.12.26 12:02
한국경제,올해 코스닥 상장 자금조달 2.44조…3년째 '내리막',"




사진=한국거래소

                한국거래소는 작년 128개 기업이 코스닥시장에 상장하면서 약 2조4400억원을 공모를 통해 조달했다고 26일 밝혔다.상장기업 수는 사상 최대를 기록했던 작년의 132개에서 소폭 감소했고, 공모금액은 3년째 내리막을 타고 있다.기업인수합병목적법인(스팩) 합병을 통해 상장한 40개 기업을 제외한 88개 기업이 코스닥시장 상장을 통해 자금을 조달했다. 기술성장특례 상장 건수는 42건으로 2005년 제도 도입 이후 최대치이지만, 일반기업상장은 46건으로 쪼그라들었다. 일반기업 상장 건수는 2021년 60개, 2022년 56개, 작년 60개였다.스팩 합병을 통한 상장 중 스팩 소멸 방식을 택해 증시에 입성한 기업은 모두 16개였다. 2021년 이 방식이 허용된 이후 가장 많았다.코스닥 상장을 통한 공모자금 조달 규모는 2021년 약 3조5800억원으로 최대치를 기록한 뒤 3년째 내리막이다. 2022년과 작년엔 각각 2조9700억원과 2조7700억원이었다. 올해는 작년 대비 3300억원에 더 줄었다. 미국 대선 등의 대내외 불확실성 및 신규상장 기업 감소 때문이라고 거래소는 설명했다.신규 상장 기업들을 업종별로 보면 바이오 기업이 21사로 가장 많았고, 기계·장비(11사), 소프트웨어(9사), 전기·전자(9사), 정밀기기(7사), 반도체(6사) 등이 그 뒤를 이었다.기술성장특례로 상장한 기업 중 바이오기업은 16사였다. 의료기기제조사는 7곳, 신약개발기업은 4곳이었다. 비(非)바이오기업 중에서는 소재·부품·장비 17사, 소프트웨어 5사 등이 기술특례로 상장했다.거래소는 ""코스닥 시장이 올해 고금리 및 경기 둔화 등으로 기업의 경영 환경이 악화한 상황에서도 기술력과 성장성이 있는 중소·벤처기업의 중요한 자금 조달 창구 역할을 수행했다""며 ""앞으로도 한국 경제의 혁신 및 첨단산업을 이끌어갈 유망 중소·벤처기업의 발굴 및 상장을 적극 추진할 것""이라고 말했다.한경우 한경닷컴 기자 case@hankyung.com
                                    ",2024.12.26 11:22
한국경제,원·달러 환율 장중 1460원 돌파…금융위기 이후 최고치,"




사진=연합뉴스

                원·달러 환율이 장중 1460원을 돌파했다. 15년 9개월만이다.26일 오전 11시5분 현재 서울 외환시장에서 원·달러 환율은 전장 대비 5.2원 오른 1462.7원을 가리키고 있다. 10시21분에는 1465.5원까지 치솟았다. 지난 24일 야간 거래에서 기록한 1460.3원을 넘어선 연중 최고치다. 또 글로벌 금융위기 당시인 2009년 3월 16일(1488원) 이후 최고 수준이다.지난 10월 이후 원·달러 환율은 급등세를 타고 있다. 도널드 트럼프 미 대통령 당선인의 대선 승리 후 달러 가치가 치솟았다. 또 비상계엄 사태 후 금융시장에 대한 불안감이 커지며 원화 가치가 하락했다.미국 중앙은행(Fed)이 금리 인하 속도를 조절하겠다고 밝힌 점도 부담이다. 이어 미 연방준비제도가 12월 연방공개시장위원회(FOMC) 후 제롬 파월 Fed 의장은 내년 말 예상 금리를 9월 전망치인 3.4%에서 3.9%로 상향해 금리 인하 속도 조절 가능성을 내비쳤다.진영기 한경닷컴 기자 young71@hankyung.com
                                    ",2024.12.26 11:16
한국경제,코스피·코스닥 하락 전환…원·달러 환율 1460원대 돌파,"




사진=연합뉴스

                코스피와 코스닥 지수가 하락 전환했다. 원·달러 환율은 1460원대를 돌파했다.26일 오전 11시 현재 코스피는 전 거래일 대비 2.59포인트(0.11%) 하락한 2437.93에 거래되고 있다. 코스피는 2449.52에 개장했지만 장중 하락 전환하며 2440선을 내줬다.유가증권 시장에서 외국인은 홀로 794억원을 순매도하며 하락장을 이끌고 있다. 개인과 기관은 각각 217억원, 191억원을 순매수하는 중이다.코스피 시총 상위주는 대부분 하락하고 있다. 신한지주(-1.72%), KB금융(-1.39%), 현대모비스(-1.03%), POSCO홀딩스(-0.96%), LG에너지솔루션(-0.86%), NAVER(-0.74%), 삼성전자(-0.55%), 현대차(-0.46%)가 모두 파란불을 켰다. 반면 고려아연(9.35%), HD현대중공업(8.46%)은 급등하고 있다.코스닥 지수도 전 거래일 대비 0.28포인트(0.09%) 밀린 679.48을 가리키고 있다. 지수는 4.1포인트(0.6%) 오른 684.21에 거래를 시작했다지만 현재 약보합권에 머무르고 있다.코스닥 시장에서도 외국인은 486억원을 순매도하며 지수를 끌어내리고 있다. 개인과 기관은 각각 496억원, 29억원을 순매수하고 있다.코스닥 시총 상위주는 혼조세를 보이고 있다. 리노공업(-4.45%), 클래시스(-3.79%), 에코프로비엠(-3.73%), 에코프로(-3.09%), 파마리서치(-2.44%), 휴젤(-2.33%), 엔켐(-1.65%)은 하락 중이다. 반대로 신성델타테크(17.75%), 삼천당제약(8.65%), 리가켐바이오(3.39%), HLB(1.65%)는 오르고 있다.원·달러 환율은 전장 대비 5.9원 오른 1463.4원을 가리키고 있다. 2009년 3월 이후 최고 수준이다.진영기 한경닷컴 기자 young71@hankyung.com
                                    ",2024.12.26 11:09
한국경제,"""80억 규모 유상증자 결정""…애드바이오텍, 52주 신저가 추락","




애드바이오텍 본사 전경./사진=애드바이오텍

                80억 규모의 일반공모 유상증자를 결정한 애드바이오텍의 주가가 급락하고 있다.26일 오전 10시 현재 애드바이오텍은 전 거래일 대비 305원(12.68%) 하락한 2100원에 거래되고 있다. 주가는 장중 2000원까지 떨어지며 52주 최저가를 경신했다.유상증자 소식에 투자심리가 위축된 것으로 풀이된다. 지난 24일 장 마감 후 애드바이오텍은 운영자금 35억원, 채무상환자금 45억원을 조달하기 위해 일반공모 유상증자를 결정했다고 공시했다. 신주 예정 발행가액은 1987원이다. 내년 2월 14일부터 17일까지 청약이 진행되며 신주는 3월 4일 상장될 예정이다.통상 채무 상환 목적의 유상증자는 악재로 해석된다. 기업의 자금조달 여력이 부족한 것으로 해석되기 때문이다. 또 주가가 추가 발행되면 기존 주주의 지분 가치가 희석될 수 있다.진영기 한경닷컴 기자 young71@hankyung.com
                                    ",2024.12.26 10:00
한국경제,"한미약품 경영권 분쟁 종료되나…임종윤, 4인연합에 지분 매각","




사진=연합뉴스

                한미약품그룹 경영권 분쟁의 끝이 보이고 있다. 창업주 장남인 임종윤 한미사이언스·한미약품 사내이사의 지분을 최대주주그룹인 ‘4인연합(신동국, 송영숙, 임주현, 라데팡스파트너스)’ 측이 사들이는 한편 경영권 분쟁 종식을 합의했다고 26일 밝히면서다.이날 임종윤 이사는 내년 1월27일 보유한 한미사이언스 지분 중 205만1747주를 신동국 한양정밀 회장에게, 136만7831주를 킬링턴유한회사에 각각 매도한다고 공시했다.이와 함께 임종윤 이사와 4자연합은 △경영권 분쟁 종식 △그룹의 거버넌스 안정화 △(전문경영인 중심) 지속가능한 경영 체제 구축에 합의했다.또 임종윤 이사와 4인연합은 서로를 상대로 제기한 민·형사상 고소·고발도 모두 취하하기로 했다.최대주주 측 관계자는 “이번 합의를 통해 그룹 거버넌스 이슈를 조속히 안정화하고, 오랜 기간 주주가치를 억눌렀던 오버행(잠재적 주식 대량 매도) 이슈도 대부분 해소할 수 있을 것”이라고 기대했다.이어 ""이번 대주주간 협력, 화합을 통해 경영권 분쟁 종식은 물론, 주주가치 제고에도 큰 도움이 될 것""이라며 ""앞으로 한미는 하나의 큰 방향성을 가지고 '글로벌 한미'를 향한 지속가능한 발전을 해 나갈 것이며, 이 과정에서 임종윤 주주도 4인연합에 적극 힘을 보탤 것으로 기대한다""고 덧붙였다.한경우 한경닷컴 기자 case@hankyung.com
                                    ",2024.12.26 10:00
