Code,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId,Sector,Industry,ListingDate,SettleMonth,Representative,HomePage,Region
454910,두산로보틱스,KOSPI,,52100,2,-5300,-9.23,55000,56000,50200,1989899,104677852400,3377120958000,64819980,STK,특수 목적용 기계 제조업,협동로봇,2023-10-05,12월,"류정훈, 박인원, 조길성",http://www.doosanrobotics.com,경기도
028050,삼성E&A,KOSPI,,17090,1,780,4.78,16470,17100,16330,478973,8102379660,3349640000000,196000000,STK,"건축기술, 엔지니어링 및 관련 기술 서비스업","산업설비,건물,구축물,토목시설의 설계,시공,공사감리",1996-12-24,12월,남궁홍,http://www.samsungena.com,서울특별시
128940,한미약품,KOSPI,,256000,1,11000,4.49,245000,257500,245000,34794,8778103000,3279613696000,12810991,STK,의약품 제조업,의약품,2010-07-30,12월,박재현,,경기도
462870,시프트업,KOSPI,,54800,1,1100,2.05,54000,55300,54000,69646,3805944500,3196742656000,58334720,STK,소프트웨어 개발 및 공급업,게임 소프트웨어,2024-07-11,12월,김형태,http://shiftup.co.kr,서울특별시
022100,포스코DX,KOSPI,,21000,1,1340,6.82,19660,21000,19660,352042,7256370690,3192729309000,152034729,STK,"건축기술, 엔지니어링 및 관련 기술 서비스업",EIC 자동화 엔지니어링 및 IT서비스,2024-01-02,12월,정덕균,http://www.poscodx.com/kor/,경상북도
036460,한국가스공사,KOSPI,,33050,1,1300,4.09,32350,34500,32250,1646598,55201952500,3050944650000,92313000,STK,연료용 가스 제조 및 배관공급업,"액화천연가스 공급,제조,도매,개발",1999-12-15,12월,최연혜,http://www.kogas.or.kr,대구광역시
348370,엔켐,KOSDAQ,벤처기업부,146700,1,1300,0.89,147100,151700,142900,290800,42564151300,3049441604100,20786923,KSQ,기초 화학물질 제조업,2차전지 전해액,2021-11-01,12월,오정강,http://www.enchem.net,충청북도
006260,LS,KOSPI,,92900,1,7200,8.4,85700,93200,85700,176190,16027376000,2991380000000,32200000,STK,기타 금융업,"전력용전선,일반전선,통신케이블,동선,알루미늄선,공조기,프라스틱사출성형기 제조,도매",1977-06-30,12월,명노현,http://www.lsholdings.co.kr,서울특별시
004020,현대제철,KOSPI,,22300,1,2400,12.06,20250,22350,20250,1050695,22858890100,2975841005500,133445785,STK,1차 철강 제조업,"H형강,제철,제강,철근,압연,스테인레스,주강,시트파일 제조,수출입,중기부품(탱크바퀴)제조,판매",1987-05-23,12월,서강현,http://www.hyundai-steel.com,인천광역시
039490,키움증권,KOSPI,,116300,1,4900,4.4,112800,116800,112600,54944,6326795300,2968755907800,25526706,STK,금융 지원 서비스업,"유가증권의 매매, 위탁, 인수, 주선",2009-08-03,12월,엄주성,http://www.kiwoom.com,서울특별시
026960,동서,KOSPI,,28650,1,1200,4.37,27750,28750,27650,132242,3732962950,2856405000000,99700000,STK,음·식료품 및 담배 도매업,"식품 유통, 다류 및 연포장재 제조 등",2016-07-15,12월,김종원,http://www.dongsuh.com,서울특별시
214150,클래시스,KOSDAQ GLOBAL,우량기업부,43500,1,3450,8.61,40600,43850,40600,331015,14091964300,2849496166500,65505659,KSQ,의료용 기기 제조업,미용의료기기,2015-04-03,12월,Seung Han Baek,http://classys.co.kr,서울특별시
000720,현대건설,KOSPI,,25450,1,1350,5.6,24200,25500,24200,557318,13936593250,2834004219250,111355765,STK,토목 건설업,"공사수입,주택분양,건설산업부문 설계,감리 등 엔지니어링서비스",1984-12-22,12월,김도형,http://www.hdec.kr,서울특별시
009830,한화솔루션,KOSPI,,16330,1,1470,9.89,15040,16460,15040,1846911,29495638950,2807005112880,171892536,STK,기초 화학물질 제조업,"합성수지,유화부문(LDPE,LLDPE)제품 제조,플라스틱가공품(PVC),CA,무기화학제품,부동산업",1974-06-19,12월,"남정운, 홍정권, 김동관",http://hcc.hanwha.co.kr,서울특별시
001040,CJ,KOSPI,,93700,1,3200,3.54,91500,94200,90800,43831,4060176600,2733884712600,29176998,STK,기타 금융업,지주회사,1973-06-29,12월,"손경식, 김홍기",http://www.cj.net,서울특별시
011780,금호석유,KOSPI,,97900,1,10100,11.5,89000,99000,89000,194616,18847466900,2676056067300,27334587,STK,기초 화학물질 제조업,"합성고무 SBR(스티렌부타디엔러버),BR(폴리부타디엔러버),합성수지,BD,라텍스 제조,도소매",1988-01-22,12월,백종훈,http://www.kkpc.com,서울특별시
011170,롯데케미칼,KOSPI,,61900,1,5500,9.75,57300,62700,57300,224590,13776495000,2647798436100,42775419,STK,기초 화학물질 제조업,"폴리프로필렌,고밀도폴리에틸렌,에틸렌글리콜,벤젠,에틸렌옥사이드,합성지,부산물 제조",1991-05-30,12월,"신동빈, 이영준",http://www.lottechem.com,서울특별시
035900,JYP Ent.,KOSDAQ GLOBAL,우량기업부,71500,1,4400,6.56,68600,72400,68200,1021174,72220731300,2540573178000,35532492,KSQ,오디오물 출판 및 원판 녹음업,오디오물 출판 및 원판 녹음 관련 제품,2001-08-30,12월,정욱,http://www.jype.com,서울특별시
214450,파마리서치,KOSDAQ GLOBAL,우량기업부,239500,1,28000,13.24,214500,240000,212500,212076,48845359000,2517049200000,10509600,KSQ,의료용품 및 기타 의약 관련제품 제조업,재생의약품,2015-07-24,12월,각자대표이사 강기석 각자대표이사 김신규,http://pharmaresearch.co.kr,강원특별자치도
277810,레인보우로보틱스,KOSDAQ,기술성장기업부,128600,1,5400,4.38,123200,129500,123200,95567,12161955900,2494821738800,19399858,KSQ,특수 목적용 기계 제조업,"협동로봇, 천문마운트시스템, 이족보행로봇 등",2021-02-03,12월,이정호,http://www.rainbow-robotics.com/new/index_ko.php,대전광역시
007070,GS리테일,KOSPI,,23150,0,0,0.0,0,0,0,0,0,2424219894300,104717922,STK,종합 소매업,"체인화 편의점,슈퍼마켓,마트,전자상거래/부동산(빌딩) 임대",2011-12-23,12월,허연수,http://www.gsretail.com,서울특별시
081660,휠라홀딩스,KOSPI,,40050,1,250,0.63,40100,40550,39700,130902,5249483800,2406838351950,60095839,STK,생활용품 도매업,"스포츠의류,신발,가방,시계,골프장비,화장품,가죽제품(지갑,키홀더) 도매,수출입",2010-09-28,12월,윤근창,http://www.filaholdings.com/kr/main/index.asp,서울특별시
058470,리노공업,KOSDAQ GLOBAL,우량기업부,155600,1,2500,1.63,155300,158700,153700,58765,9181456400,2371712772000,15242370,KSQ,전자부품 제조업,"리노핀, 반도체 소켓 등",2001-12-18,12월,이채윤,http://leeno.com/kr,부산광역시
012750,에스원,KOSPI,,61500,2,-100,-0.16,62200,62300,60200,30935,1892371100,2336949447000,37999178,STK,"경비, 경호 및 탐정업","부가통신 서비스(경비),안전관리용역,CCTV카메라",1996-01-30,12월,"남궁범, 하나오카 타쿠로",http://www.s1.co.kr,서울특별시
000250,삼천당제약,KOSDAQ,중견기업부,98000,1,9500,10.73,89300,99000,89300,338954,32328445200,2298832256000,23457472,KSQ,의약품 제조업,"하메론, 아토로우",2000-10-04,12월,전인석,http://www.scd.co.kr,경기도
001450,현대해상,KOSPI,,25650,1,450,1.79,25450,25850,25250,219590,5634710350,2293110000000,89400000,STK,보험업,손해보험(자동차보험),1989-08-25,12월,"조용일, 이성재",http://www.hi.co.kr,서울특별시
263750,펄어비스,KOSDAQ GLOBAL,우량기업부,35450,1,1750,5.19,33700,35850,33700,214399,7563234750,2277586459750,64247855,KSQ,소프트웨어 개발 및 공급업,온라인게임 개발 서비스(검은사막),2017-09-14,12월,허진영,http://www.pearlabyss.com,경기도
088350,한화생명,KOSPI,,2605,1,85,3.37,2515,2615,2490,1204873,3107182115,2262520650000,868530000,STK,보험업,생명보험,2010-03-17,12월,여승주,http://www.hanwhalife.com,서울특별시
328130,루닛,KOSDAQ,기술성장기업부,77800,1,12500,19.14,65700,78600,64500,5552422,401995821200,2251757620000,28942900,KSQ,소프트웨어 개발 및 공급업,Lunit INSIGHT,2022-07-21,12월,서범석,http://www.lunit.io,서울특별시
068760,셀트리온제약,KOSDAQ,우량기업부,52800,1,3200,6.45,49600,53000,49600,178756,9287169900,2196669393600,41603587,KSQ,의약품 제조업,고덱스 캡슐 외,2006-02-03,12월,유영호,http://www.celltrionph.com,충청북도
004990,롯데지주,KOSPI,,20450,1,630,3.18,19840,20600,19840,118721,2408882000,2145393896650,104909237,STK,기타 금융업,지주회사,1974-02-16,12월,"신동빈,이동우",http://www.lotte.co.kr,서울특별시
403870,HPSP,KOSDAQ GLOBAL,중견기업부,25700,1,500,1.98,25700,25950,25500,344748,8860731500,2133073683200,82998976,KSQ,특수 목적용 기계 제조업,고압 수소 어닐링 장비,2022-07-15,12월,김용운,http://www.thehpsp.com/,경기도
018880,한온시스템,KOSPI,,3995,1,185,4.86,3845,4010,3845,802238,3175429285,2132531000000,533800000,STK,일반 목적용 기계 제조업,"자동차용부품(라디에이터,히터,에어콘,압축기,콘덴서,컴퓨레사) 제조,도매",1996-07-31,12월,공동대표집행임원 2인 - 너달 쿠추카야 - 나가수브라모니 라마찬드란,http://www.hanonsystems.com,대전광역시
004370,농심,KOSPI,,345000,1,17500,5.34,330000,347500,330000,26783,9201208000,2098511490000,6082642,STK,기타 식품 제조업,"라면,스낵,유지 제조,도매,수출입",1976-06-30,12월,이병학,http://www.nongshim.com,서울특별시
001440,대한전선,KOSPI,,11130,1,1130,11.3,10090,11200,10090,1986637,21381452820,2075158449000,186447300,STK,절연선 및 케이블 제조업,"전력선,통신케이블,적산계기,스텐레스압연제품,광케이블,초고압선,알루미늄 제조,도매/전기공사",1968-12-27,12월,송종민,http://www.taihan.com,경기도
002380,KCC,KOSPI,,232000,1,15500,7.16,216500,233000,216500,24555,5612356500,2061661272000,8886471,STK,기타 화학제품 제조업,"건축용단열재,내외장재,스레트,밤라이트,암면,석고보드,판유리 제조",1973-06-25,12월,"정몽진, 정재훈",http://www.kccworld.co.kr,서울특별시
065350,신성델타테크,KOSDAQ,우량기업부,74800,1,4000,5.65,71500,75300,71500,270620,20077141600,2055799310400,27483948,KSQ,가정용 기기 제조업,"세탁기, 자동차, 에어컨 및 LCD 부품",2004-08-06,12월,구본상·이동한(각자 대표이사),http://www.ssdelta.co.kr,경상남도
278470,에이피알,KOSPI,,53900,1,3400,6.73,50900,54300,50900,571627,30410899300,2054985471000,38125890,STK,기타 화학제품 제조업,"화장품, 피부미용기기 등",2024-02-27,12월,김병훈,http://apr-in.com,서울특별시
030000,제일기획,KOSPI,,17850,1,150,0.85,17890,17990,17780,234412,4183815590,2053485866250,115041225,STK,광고업,"광고 대행/광고물,영화 제작,인쇄,출판",1998-03-03,12월,김종현,http://www.cheil.co.kr,서울특별시
000880,한화,KOSPI,,27150,1,850,3.23,26300,27900,26300,194118,5284893600,2035129655250,74958735,STK,기타 화학제품 제조업,"화약,화공품,자동선반류,공작기계 제조,전자교환기,건설,정보통신,종합무역/임직원 및 개인대상 교육,세미나 및 워크샵 중계,동영상광고",1976-06-24,12월,"김동관, 김승모, 양기원",http://www.hanwhacorp.co.kr,서울특별시
383220,F&F,KOSPI,,52900,1,5600,11.84,48850,53500,48850,128167,6678323300,2026444267500,38307075,STK,봉제의복 제조업,"MLB, MLB KIDS, DISCOVERY 등 패션의류제품",2021-05-21,12월,김창수,http://www.fnf.co.kr,서울특별시
008930,한미사이언스,KOSPI,,29450,1,1250,4.43,28500,30200,28450,164166,4840784250,2014131147500,68391550,STK,기타 금융업,"항생제(세포탁심,세포트리악손),유산균정장제(메디락비타,메디락베베),위장관운동조절개선제(설프라이드),고혈압치료제(유니바스크),원료의약품,식품 제조,판매",1988-06-20,12월,임종훈(단독 대표이사),http://www.hanmiscience.co.kr,경기도
087010,펩트론,KOSDAQ,기술성장기업부,83500,1,5400,6.91,80000,83600,78900,809728,66109626900,1945328725000,23297350,KSQ,기초 의약물질 제조업,약효지속성 의약품 및 펩타이드 소재,2015-07-22,12월,최호일,http://www.peptron.co.kr,대전광역시
111770,영원무역,KOSPI,,43300,1,1450,3.46,42200,43400,41950,61110,2632569500,1918686564400,44311468,STK,상품 종합 도매업,스포츠의류,2009-07-30,12월,성기학,,서울특별시
018670,SK가스,KOSPI,,207500,1,3500,1.72,204000,209000,202500,5755,1190272000,1915275630000,9230244,STK,기타 전문 도매업,"액화석유가스,가스기기 판매,수입,저장",1997-08-27,12월,윤병석,http://www.skgas.co.kr/,경기도
017800,현대엘리베이,KOSPI,,48900,1,300,0.62,49100,50500,48800,96411,4777552450,1911617626500,39092385,STK,일반 목적용 기계 제조업,"엘리베이터,에스컬레이터,공항,공정,크린룸,병원 물류시스템,수,배송센터,고속소팅시스템,주차설비 제조,판매,보수",1996-07-03,12월,조재천,http://www.hyundaielevator.co.kr,충청북도
052690,한전기술,KOSPI,,49550,2,-400,-0.8,50000,51000,49250,259358,12997260850,1893801000000,38220000,STK,"건축기술, 엔지니어링 및 관련 기술 서비스업",원자력발전소 설계 등,2009-12-14,12월,김성암,http://www.kepco-enc.com,경상북도
051600,한전KPS,KOSPI,,41750,1,450,1.09,41500,42250,41100,163971,6837956850,1878750000000,45000000,STK,전기 및 통신 공사업,"일반전기공사,발전설비정비공사,점검,수리,엔지니어링",2007-12-14,12월,김홍연,http://www.kps.co.kr,전라남도
000120,CJ대한통운,KOSPI,,81800,1,2600,3.28,79500,82600,79500,41763,3395796300,1866049739200,22812344,STK,도로 화물 운송업,"Contract Logistics, 포워딩, 항만하역, 해운, 택배국제특송, SCM Consulting",1956-07-02,12월,"신영수, 민영학 (각자 대표)",http://www.cjlogistics.com,서울특별시
204320,HL만도,KOSPI,,39650,1,1900,5.03,38100,40250,38100,247575,9798288400,1861849808000,46957120,STK,자동차 신품 부품 제조업,"제동장치, 조향장치, 현가장치",2014-10-06,12월,"조성현, 김현욱 (각자대표)",http://www.mando.com,경기도
012510,더존비즈온,KOSPI,,60100,2,-1400,-2.28,62100,62800,58700,384420,23047009600,1826005318400,30382784,STK,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",응용 소프트웨어 개발 및 공급업,1988-10-28,12월,김용우,http://www.douzone.com,강원특별자치도
028670,팬오션,KOSPI,,3390,1,155,4.79,3235,3420,3235,1470570,4948124065,1812190645680,534569512,STK,해상 운송업,"해상화물운송(외항,운수보관)",2007-09-21,12월,"김홍국, 안중호(각자 대표이사)",http://www.panocean.com,서울특별시
005070,코스모신소재,KOSPI,,55500,1,3100,5.92,53000,56100,52800,291916,15842770500,1804346958000,32510756,STK,기타 화학제품 제조업,"이차전지양극활물질,기능성필름",1987-09-28,12월,홍동환,http://www.cosmoamt.com,충청북도
062040,산일전기,KOSPI,,59200,1,2300,4.04,57500,59300,57300,398496,23288514200,1802355840000,30445200,STK,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","유입, 몰드, 주상, 건식 변압기 등",2024-07-29,12월,박동석,http://www.sanil.co.kr,경기도
002790,아모레G,KOSPI,,21850,1,1200,5.81,20700,22100,20700,148522,3234142150,1801711233000,82458180,STK,기타 화학제품 제조업,지주회사,1973-04-30,12월,"서경배, 이상목",http://www.apgroup.com,서울특별시
041510,에스엠,KOSDAQ,우량기업부,76200,1,2200,2.97,74800,77600,74800,120486,9229561500,1779546377400,23353627,KSQ,오디오물 출판 및 원판 녹음업,"음반(CD,MC),연예 대리",2000-04-27,12월,"장철혁, 탁영준",http://smentertainment.com,서울특별시
009420,한올바이오파마,KOSPI,,34050,1,2450,7.75,32100,34550,32100,393089,13106870750,1778793723900,52240638,STK,의약품 제조업,"의약품 제조,도매/부동산 임대",1989-12-18,12월,"정승원,박수진(공동대표이사)",http://www.hanall.co.kr,대전광역시
489790,한화인더스트리얼솔루션즈,KOSPI,,34650,1,3100,9.83,31950,34850,31950,971622,32657328750,1749422713500,50488390,STK,기타 금융업,비금융지주회사,2024-09-27,12월,안순홍,http://www.hanwhaindustrialsolutions.com/kr,경기도
