Symbol,Category,Name,Price,RiseFall,Change,ChangeRate,NAV,EarningRate,Volume,Amount,MarCap
292190,1,KODEX KRX300,15585,5,-40,-0.26,15608.0,-3.9053,3457,53,156
467620,6,히어로즈 25-09 미국채권(AA-이상)액티브,55540,2,55,0.1,55640.0,7.089,2,0,156
137610,5,TIGER 농산물선물Enhanced(H),5550,5,-50,-0.89,5565.0,0.6289,1493,8,155
459750,4,RISE 글로벌주식분산액티브,14015,3,0,0.0,13928.0,13.4358,0,0,154
449780,4,KOSEF 미국S&P500(H),15395,5,-60,-0.39,15376.0,9.4934,287,4,154
488720,7,WON 종합채권(AA-이상)액티브,51430,3,0,0.0,51381.0,2.5523,0,0,153
139250,2,TIGER 200 에너지화학,9450,2,130,1.39,9484.0,-14.3776,1059,9,153
385520,2,KODEX K-미래차액티브,7460,5,-25,-0.33,7477.0,-9.1075,3,0,153
195970,4,PLUS 선진국MSCI(합성 H),12045,5,-185,-1.51,12069.0,-0.6096,4,0,152
461910,4,PLUS 미국테크TOP10레버리지(합성),30340,2,15,0.05,30098.0,58.3137,47,1,152
213630,4,PLUS 미국다우존스고배당주(합성 H),17845,5,-25,-0.14,17836.0,4.6559,242,4,152
292770,6,KODEX 국채선물3년인버스,54585,2,20,0.04,54616.0,0.248,2,0,151
491510,2,파워 K-주주가치액티브,9995,2,80,0.81,9971.0,,2,0,150
391600,4,ACE 미국친환경그린테마INDXX,9345,5,-120,-1.27,9394.0,9.4852,32,0,150
117680,2,KODEX 철강,9585,5,-90,-0.93,9685.0,24.8387,3603,34,148
435040,4,ACE 글로벌브랜드TOP10블룸버그,18300,5,-15,-0.08,18271.0,22.5247,43,0,146
219390,4,RISE 미국S&P원유생산기업(합성 H),6200,5,-30,-0.48,6216.0,6.678,2817,17,146
183700,7,RISE 채권혼합,60465,2,65,0.11,60542.0,-0.3515,1,0,145
446700,2,RISE 배터리 리사이클링,9540,5,-120,-1.24,9581.0,-2.3256,1254,11,145
250780,3,TIGER 코스닥150선물인버스,4110,5,-5,-0.12,4109.0,4.4416,219751,906,144
490480,2,SOL K방산,9865,5,-145,-1.45,9867.0,,9762,96,143
456250,4,KODEX 유럽명품TOP10 STOXX,9530,2,80,0.85,9597.0,11.4781,241,2,143
474920,4,에셋플러스 차이나일등기업포커스10액티브,13735,2,120,0.88,13872.0,37.1097,531,7,143
253290,7,RISE 헬스케어채권혼합,11900,3,0,0.0,11925.0,-2.0415,460,5,143
440650,6,ACE 미국달러단기채권액티브,11665,2,20,0.17,11654.0,7.824,601,7,140
495060,1,TIMEFOLIO 코리아밸류업액티브,9310,5,-60,-0.64,9332.0,,32,0,140
445690,2,BNK 주주가치액티브,13275,3,0,0.0,13250.0,-0.1129,0,0,139
241390,7,RISE V&S셀렉트밸류채권혼합,11590,5,-5,-0.04,11598.0,-0.6683,1,0,139
304770,1,HANARO 코스닥150,11525,2,195,1.72,11574.0,-7.4725,12,0,138
139270,2,TIGER 200 금융,8620,5,-80,-0.92,8624.0,5.8522,541,4,138
483570,4,KCGI 미국S&P500 TOP10,12420,2,90,0.73,12349.0,22.5646,36682,455,137
453660,4,KODEX 미국S&P500경기소비재,18130,5,-140,-0.77,18193.0,33.7873,144,2,136
140710,2,KODEX 운송,5010,5,-65,-1.28,5040.0,4.9638,768,3,135
407820,2,에셋플러스 코리아플랫폼액티브,6385,2,25,0.39,6399.0,-0.3135,203,1,134
463690,4,KODEX 미국S&P500커뮤니케이션,16670,2,55,0.33,16645.0,29.3197,102,1,133
451670,6,RISE 국채30년레버리지(합성),26650,5,-125,-0.47,26567.0,13.4774,229,6,133
465670,4,TIGER 미국캐시카우100,13290,5,-5,-0.04,13289.0,16.6739,2962,39,133
459790,4,히어로즈 미국성장기업30액티브,15380,3,0,0.0,15288.0,17.1363,0,0,131
482870,2,HANARO 주주가치성장코리아액티브,10050,3,0,0.0,10019.0,0.2493,0,0,131
300610,2,TIGER K게임,7655,2,240,3.24,7671.0,3.3449,5565,42,130
245350,4,TIGER 유로스탁스배당30,12265,2,100,0.82,12152.0,-0.1724,27,0,129
217780,4,TIGER 차이나CSI300인버스(합성),7280,2,70,0.97,7329.0,-25.8231,14,0,127
395280,2,HANARO Fn K-게임,4250,5,-70,-1.62,4410.0,4.0963,1,0,125
495040,1,PLUS 코리아밸류업,9465,3,0,0.0,9508.0,,0,0,123
417450,4,RISE 글로벌수소경제,7425,2,60,0.81,7418.0,15.2582,458,3,123
269370,4,TIGER S&P글로벌인프라(합성),14395,3,0,0.0,14593.0,8.4532,0,0,122
138910,5,KODEX 구리선물(H),7170,5,-90,-1.24,7147.0,1.2552,212,1,122
461900,4,PLUS 미국테크TOP10,18680,2,100,0.54,18499.0,27.1731,148,2,121
140950,1,파워 코스피100,25150,2,30,0.12,25135.0,-3.4515,2,0,121
182490,6,TIGER 단기선진하이일드(합성 H),13370,2,90,0.68,13359.0,1.1809,113,1,120
453630,4,KODEX 미국S&P500필수소비재,12600,2,120,0.96,12586.0,5.6194,803,10,120
494420,2,PLUS 미국배당증가성장주데일리커버드콜,9960,5,-20,-0.2,9928.0,,87678,872,120
471290,6,HANARO CD금리액티브(합성),103825,2,5,0.0,103818.0,0.8156,4,0,119
266410,2,KODEX 필수소비재,6610,5,-40,-0.6,6635.0,-2.3495,348,2,119
239660,6,PLUS 우량회사채50,118710,5,-5,0.0,118708.0,1.0082,5,0,119
275300,2,KODEX MSCI퀄리티,8475,3,0,0.0,8517.0,-4.0748,0,0,119
422260,2,VITA MZ소비액티브,7850,2,65,0.83,7897.0,-2.1985,30001,235,118
433500,2,ACE 원자력테마딥서치,16745,3,0,0.0,16782.0,2.322,22,0,117
306950,3,KODEX KRX300레버리지,11715,3,0,0.0,11857.0,-8.8327,10,0,117
453060,6,HANARO KOFR금리액티브(합성),106430,3,0,0.0,106422.0,0.8337,0,0,117
430500,7,KOSEF 물가채KIS,117010,5,-70,-0.06,116988.0,2.8641,2,0,117
195920,4,TIGER 일본TOPIX(합성 H),23295,5,-290,-1.23,23466.0,7.5958,13,0,116
276000,4,TIGER 글로벌자원생산기업(합성 H),14535,2,135,0.94,14524.0,-0.1387,27,0,116
496770,4,PLUS 글로벌방산,9620,2,20,0.21,9605.0,,177,1,115
474390,6,SOL 국고채30년액티브,57580,5,-170,-0.29,57518.0,7.1627,21,1,115
400590,4,SOL 글로벌탄소배출권선물ICE(합성),11515,5,-280,-2.37,11594.0,-0.4222,865,9,115
291130,4,ACE 멕시코MSCI(합성),12760,2,100,0.79,12781.0,4.7579,5256,66,115
460660,4,RISE 미국S&P배당킹,11475,2,20,0.17,11449.0,6.0353,127,1,115
491620,4,RISE 미국테크100데일리고정커버드콜,11405,2,10,0.09,11321.0,,1126,12,114
495330,1,1Q 코리아밸류업,9485,5,-5,-0.05,9499.0,,101,0,114
419650,4,PLUS 글로벌수소&차세대연료전지,3800,5,-15,-0.39,3795.0,7.6163,1978,7,112
267440,6,RISE 미국장기국채선물(H),8585,5,-50,-0.58,8577.0,-6.4464,531,4,112
385600,2,ACE 2차전지&친환경차액티브,7420,5,-115,-1.53,7437.0,-18.0979,591,4,111
275290,2,KODEX MSCI밸류,10065,3,0,0.0,10139.0,-6.3721,0,0,111
475300,2,SOL 반도체전공정,6910,3,0,0.0,6927.0,-9.85,52,0,111
223190,2,KODEX 200가치저변동,11045,5,-45,-0.41,11038.0,-0.7607,310,3,110
449690,4,TIGER 한중반도체(합성),14695,3,0,0.0,14852.0,29.8718,0,0,110
479850,2,HANARO K-뷰티,11010,2,80,0.73,11056.0,-11.2465,157,1,110
419420,4,KODEX 미국클린에너지나스닥,6840,2,20,0.29,6839.0,10.8943,2,0,109
289260,2,TIGER MSCI KOREA ESG리더스,8795,3,0,0.0,8763.0,-0.2948,0,0,108
310080,4,RISE 중국MSCI China(H),8620,5,-100,-1.15,8678.0,19.7802,685,5,108
483030,4,KOSEF 미국블록버스터바이오테크의약품+,9745,5,-75,-0.76,9711.0,-6.3782,40,0,107
156080,1,KODEX MSCI Korea,15300,2,60,0.39,15331.0,-5.1059,10,0,107
428560,4,KODEX 미국ETF산업Top10 Indxx,17850,2,40,0.22,17840.0,17.0017,562,10,107
472840,1,ITF 200,32955,5,-170,-0.51,33027.0,-3.4876,9,0,107
290080,3,RISE 200고배당커버드콜ATM,8130,3,0,0.0,8122.0,7.2135,309,2,106
102960,2,KODEX 기계장비,6925,5,-95,-1.35,6959.0,3.8461,313,2,105
461450,1,KODEX 코스닥글로벌,10360,5,-105,-1.0,10552.0,-2.9221,7,0,104
181480,7,ACE 미국부동산리츠(합성 H),85790,5,-60,-0.07,85963.0,-3.0886,165,14,103
490330,4,KoAct 미국뇌질환치료제액티브,10280,5,-140,-1.34,10343.0,8.1473,81,0,103
275280,2,KODEX MSCI모멘텀,12795,3,0,0.0,12762.0,1.9928,0,0,102
230480,7,KOSEF 미국달러선물인버스2X,4705,5,-10,-0.21,4705.0,-13.1676,926,4,102
489000,6,PLUS 일본엔화초단기국채(합성),10085,2,10,0.1,10094.0,-0.2476,2996,30,101
104530,2,KOSEF 고배당,11185,5,-25,-0.22,11185.0,6.8534,640,7,101
499150,4,SOL 미국S&P500엔화노출(H),10065,5,-35,-0.35,10071.0,,66122,665,101
104520,2,KOSEF 블루칩,8280,2,40,0.49,8284.0,-1.1635,2,0,99
433220,4,에셋플러스 글로벌대장장이액티브,18925,5,-35,-0.18,18902.0,27.1203,3,0,98
460270,6,히어로즈 미국달러SOFR금리액티브(합성),12130,3,0,0.0,12147.0,7.8222,0,0,98
432840,4,HANARO 미국S&P500,16340,2,45,0.28,16264.0,17.7214,16,0,98
497780,4,KoAct 미국천연가스인프라액티브,9800,5,-10,-0.1,9838.0,,1952,19,98
490590,4,RISE 미국AI밸류체인데일리고정커버드콜,11520,5,-15,-0.13,11463.0,,10116,116,98
261110,7,TIGER 미국달러선물레버리지,16300,2,50,0.31,16295.0,15.6583,20004,325,98
376410,2,TIGER 탄소효율그린뉴딜,8125,3,0,0.0,8161.0,-4.4118,0,0,98
138530,2,TIGER LG그룹+펀더멘털,6765,5,-20,-0.29,6767.0,-7.4226,17,0,97
365040,1,TIGER AI코리아그로스액티브,12095,5,-20,-0.17,12128.0,-2.1801,105,1,97
337140,2,KODEX 코스피대형주,12010,5,-30,-0.25,12025.0,-2.4707,5,0,96
292730,1,FOCUS KRX300,16000,3,0,0.0,15980.0,-3.9616,0,0,96
496130,1,TRUSTON 코리아밸류업액티브,9585,2,55,0.58,9571.0,,1,0,96
498860,2,RISE 코리아금융고배당,9585,5,-100,-1.03,9609.0,,578,5,96
480460,7,WON 한국부동산TOP3플러스,9575,2,65,0.68,9589.0,-8.2401,6,0,96
337150,2,KODEX 200exTOP,11730,3,0,0.0,11772.0,0.2564,0,0,94
410870,2,TIMEFOLIO K컬처액티브,9365,2,150,1.63,9428.0,-4.7546,58,0,94
475070,4,KoAct 글로벌기후테크인프라액티브,15600,5,-195,-1.23,15656.0,30.3325,7,0,94
491630,4,RISE 미국반도체인버스(합성 H),20695,2,125,0.61,20904.0,,707,14,93
145850,2,TREX 펀더멘탈 200,37240,3,0,0.0,37207.0,-4.2108,0,0,93
494340,4,ACE 글로벌AI맞춤형반도체,11610,2,5,0.04,11617.0,,3879,46,93
105780,2,RISE 5대그룹주,5795,5,-20,-0.34,5793.0,-6.8856,3,0,93
159800,1,마이티 코스피100,25575,2,315,1.25,25623.0,-5.198,10,0,92
404260,2,KODEX 기후변화솔루션,9185,2,15,0.16,9203.0,-14.6183,17,0,92
464060,4,HANARO 글로벌반도체TOP10 SOLACTIVE,16660,2,105,0.63,16669.0,11.2193,1552,25,92
489290,4,WON 미국빌리어네어,12960,3,0,0.0,12889.0,30.4479,7836,101,91
450190,4,KODEX 한중반도체(합성),15055,3,0,0.0,15028.0,32.7601,0,0,90
390400,4,KODEX 미국스마트모빌리티S&P,5985,5,-5,-0.08,5985.0,18.0295,60,0,90
368680,2,KODEX K-뉴딜디지털플러스,7480,3,0,0.0,7546.0,-4.2867,0,0,90
091220,2,TIGER 은행,8915,3,0,0.0,8916.0,5.7407,14,0,89
400580,4,SOL 유럽탄소배출권선물S&P(H),9905,5,-375,-3.65,9934.0,3.8383,1862,18,89
489860,4,KOSEF 글로벌전력GRID인프라,11120,5,-70,-0.63,11111.0,14.1254,521,5,89
289040,2,KODEX MSCI KOREA ESG유니버설,9875,3,0,0.0,9926.0,-3.1863,0,0,89
225050,4,TIGER 유로스탁스레버리지(합성 H),11105,5,-70,-0.63,11333.0,3.8086,6,0,89
477490,4,에셋플러스 글로벌일등기업포커스10액티브,14745,5,-65,-0.44,14713.0,30.6572,2,0,88
375270,7,RISE 글로벌데이터센터리츠(합성),12620,2,20,0.16,12605.0,3.1096,19,0,88
225060,4,TIGER 이머징마켓MSCI레버리지(합성 H),8025,5,-125,-1.53,8122.0,5.5699,52,0,88
464600,2,SOL 자동차소부장Fn,8800,2,50,0.57,8829.0,-4.6322,3,0,88
494210,4,SOL 미국500타겟커버드콜액티브,10845,5,-40,-0.37,10835.0,,75097,814,87
415760,4,SOL 차이나육성산업액티브(합성),7875,3,0,0.0,8030.0,58.6102,0,0,87
494180,4,TIMEFOLIO 글로벌소비트렌드액티브,11540,5,-70,-0.6,11552.0,,351,4,87
174350,2,TIGER 로우볼,13100,2,20,0.15,13085.0,1.5922,1,0,86
424460,4,HANARO 글로벌워터MSCI(합성),14230,5,-135,-0.94,14213.0,10.5,1,0,85
139320,5,TIGER 금은선물(H),12110,5,-260,-2.1,12177.0,7.425,652,7,85
497520,4,ACE 일라이릴리밸류체인,10515,5,-50,-0.47,10581.0,,52187,548,84
497510,4,ACE 글로벌빅파마,10395,5,-75,-0.72,10479.0,,51326,534,83
488290,4,마이다스 일본테크액티브,22175,5,-140,-0.63,22175.0,8.3252,10,0,83
122090,1,PLUS 코스피50,22990,2,155,0.68,22966.0,-3.7148,396,9,83
395760,2,PLUS ESG성장주액티브,7855,2,20,0.26,7895.0,-5.0304,9,0,82
429740,7,PLUS K리츠,6595,2,30,0.46,6595.0,-10.6925,60,0,82
468370,6,KODEX iShares미국인플레이션국채액티브,11140,5,-15,-0.13,11131.0,5.6344,574,6,82
215620,2,HK S&P코리아로우볼,13040,3,0,0.0,13090.0,0.5784,0,0,82
117690,4,TIGER 차이나항셍25,18240,5,-85,-0.46,18245.0,32.2627,31,0,82
491700,1,HK 200,32795,3,0,0.0,33012.0,-4.2762,0,0,82
225030,4,TIGER 미국S&P500선물인버스(H),2860,2,10,0.35,2857.0,-7.6176,9268,26,82
139660,7,KOSEF 미국달러선물인버스,8300,2,65,0.79,8240.0,-6.7384,20,0,81
446690,4,KODEX 아시아AI반도체exChina액티브,16155,3,0,0.0,16179.0,3.2796,0,0,81
442090,2,에셋플러스 코리아대장장이액티브,10085,2,15,0.15,10104.0,-3.5441,1,0,81
472720,1,TRUSTON 주주가치액티브,11125,3,0,0.0,11180.0,-0.6697,0,0,80
445910,2,TIGER MKF배당귀족,12300,2,35,0.29,12398.0,-3.2348,27,0,80
192720,2,파워 고배당저변동성,33305,2,55,0.17,33278.0,5.0586,55,1,80
452440,2,VITA 밸류알파액티브,11415,2,105,0.93,11438.0,-2.2895,20000,228,80
285690,2,FOCUS ESG리더스,10650,3,0,0.0,10674.0,-1.4346,0,0,80
488480,4,RISE 일본섹터TOP4Plus,10575,5,-130,-1.21,10551.0,13.7619,44,0,79
217770,5,TIGER 원유선물인버스(H),2830,2,10,0.35,2827.0,-7.0841,367,1,79
498050,2,HANARO 바이오코리아액티브,9900,2,20,0.2,9951.0,,11101,109,79
471780,2,TIGER 코리아테크액티브,8060,2,20,0.25,8082.0,-12.275,50,0,79
451150,4,에셋플러스 글로벌영에이지액티브,15735,5,-40,-0.25,15707.0,30.6418,102,1,79
292500,1,SOL KRX300,15710,3,0,0.0,15759.0,-3.8262,0,0,79
229720,1,KODEX KTOP30,15685,3,0,0.0,15792.0,-6.2463,0,0,78
100910,1,KOSEF KRX100,5210,2,25,0.48,5216.0,-3.8212,18,0,78
491820,2,HANARO 전력설비투자,11165,5,-25,-0.22,11256.0,,106,1,78
371150,4,RISE 차이나항셍테크,7090,5,-80,-1.12,7184.0,40.8644,1,0,78
152500,3,ACE 레버리지,5990,5,-35,-0.58,6006.0,-8.7813,225,1,78
364690,1,KODEX 혁신기술테마액티브,12960,3,0,0.0,13005.0,-1.3699,0,0,78
385710,2,TIMEFOLIO K이노베이션액티브,7760,2,65,0.84,7817.0,0.5225,2,0,78
292160,1,TIGER KRX300,15455,3,0,0.0,15619.0,-4.4868,0,0,77
467540,1,KOSEF 코스닥글로벌,11030,2,65,0.59,11111.0,-2.9131,2,0,77
474800,4,KOSEF 미국원유에너지기업,11845,5,-60,-0.5,11887.0,16.2711,73,0,77
183710,7,RISE 주식혼합,38290,5,-20,-0.05,38320.0,-1.9779,1,0,77
267490,6,RISE 미국장기국채선물레버리지(합성 H),5890,5,-80,-1.34,5894.0,-13.2898,489,2,77
473640,4,HANARO 글로벌금채굴기업,13920,5,-205,-1.45,14097.0,9.4113,569,7,77
226980,1,KODEX 200 중소형,12745,3,0,0.0,12789.0,0.1178,101,1,76
225130,4,ACE 골드선물 레버리지(합성 H),25320,5,-810,-3.1,25335.0,13.1168,1878,47,76
237440,7,TIGER 경기방어채권혼합,9470,2,30,0.32,9448.0,0.4255,150,1,76
379790,4,RISE 유로스탁스50(H),13685,5,-45,-0.33,13770.0,3.6226,13,0,75
253160,3,PLUS 200선물인버스2X,5005,5,-10,-0.2,5004.0,8.0818,67,0,75
462340,4,에셋플러스 글로벌다이나믹시니어액티브,14410,5,-5,-0.03,14388.0,18.4956,2,0,75
360150,2,KODEX 코스닥150롱코스피200숏선물,9350,5,-10,-0.11,9379.0,-1.3699,50,0,75
483020,2,KOSEF 의료AI,9970,2,215,2.2,9994.0,3.0639,8328,82,75
449680,7,TIGER 한중전기차(합성),8690,3,0,0.0,8692.0,15.5585,0,0,74
429010,4,TIGER 미국나스닥넥스트100,14735,3,0,0.0,14695.0,20.4824,0,0,74
438740,2,마이다스 중소형액티브,19610,2,90,0.46,19654.0,-0.964,10,0,74
205720,4,ACE 일본TOPIX인버스(합성 H),2450,2,20,0.82,2461.0,-7.9546,6737,16,74
441330,4,KOSEF 차이나A50커넥트MSCI,9785,3,0,0.0,9934.0,25.0479,0,0,73
432600,6,RISE 국채선물3년,54730,5,-225,-0.41,54840.0,1.1783,1,0,73
435550,7,히어로즈 TDF2050액티브,14645,3,0,0.0,14583.0,11.5384,0,0,73
411540,1,SOL 200 Top10,8130,3,0,0.0,8119.0,-3.6159,0,0,73
375760,2,HANARO 탄소효율그린뉴딜,8110,3,0,0.0,8096.0,-3.9669,0,0,73
464610,2,SOL 의료기기소부장Fn,9100,2,50,0.55,9127.0,-5.3843,280,2,73
488200,2,KOSEF K-2차전지북미공급망,8020,5,-155,-1.9,8072.0,-17.7979,38,0,72
227570,2,TIGER 우량가치,11445,3,0,0.0,11503.0,-3.2136,0,0,72
435540,7,히어로즈 TDF2040액티브,14420,5,-20,-0.14,14407.0,11.2052,20,0,72
337120,2,KODEX 멀티팩터,11960,3,0,0.0,11951.0,-2.5265,0,0,72
495750,1,HANARO 코리아밸류업,9490,3,0,0.0,9496.0,,0,0,71
433880,7,PLUS TDF2060액티브,15065,5,-70,-0.46,15040.0,13.4557,238,3,71
475310,2,SOL 반도체후공정,8270,2,20,0.24,8279.0,-17.5,1280,10,70
416090,4,ACE 중국과창판STAR50,7805,5,-45,-0.57,7832.0,60.3677,210,1,70
289670,6,PLUS 국채선물10년,56400,5,-15,-0.03,56346.0,1.9333,18,1,70
399580,4,RISE 글로벌클린에너지,6350,2,60,0.95,6366.0,-9.4965,16,0,70
373490,2,KODEX K-이노베이션액티브,11585,3,0,0.0,11664.0,-4.4142,17,0,70
253230,3,KOSEF 200선물인버스2X,2460,5,-5,-0.2,2462.0,8.5903,1310,3,69
304670,6,KODEX 미국30년국채울트라선물인버스(H),11440,3,0,0.0,11542.0,9.2124,0,0,69
460280,2,KOSEF Fn유전자혁신기술,9140,5,-75,-0.81,9192.0,-2.5899,173,1,69
253150,3,PLUS 200선물레버리지,27400,3,0,0.0,27259.0,-8.955,0,0,69
269530,4,PLUS S&P글로벌인프라,17110,5,-15,-0.09,17121.0,9.7053,993,16,68
476310,4,RISE 글로벌비만산업TOP2+,10415,5,-130,-1.23,10422.0,-4.0492,32,0,68
298340,6,PLUS 국채선물3년,56360,3,0,0.0,56361.0,1.1758,0,0,68
435530,7,히어로즈 TDF2030액티브,13515,3,0,0.0,13463.0,8.9919,3,0,68
411860,4,KOSEF 독일DAX,13505,3,0,0.0,13479.0,13.0598,0,0,68
253280,2,RISE 헬스케어,13485,5,-5,-0.04,13616.0,-8.075,45,0,67
108590,1,TREX 200,33525,3,0,0.0,33426.0,-3.4891,0,0,67
253250,3,KOSEF 200선물레버리지,13390,3,0,0.0,13374.0,-9.6492,112,1,67
448100,1,WON 200,33440,2,20,0.06,33508.0,-3.9821,1,0,67
413930,2,WON AI ESG액티브,8885,3,0,0.0,8907.0,-2.5234,0,0,67
234310,2,RISE V&S셀렉트밸류,13290,5,-80,-0.6,13318.0,-2.8696,1,0,66
219900,4,ACE 중국본토CSI300레버리지(합성),3320,5,-65,-1.92,3447.0,67.1604,10103,33,66
442560,7,RISE TDF2040액티브,13130,5,-110,-0.83,13174.0,9.9667,1,0,66
404120,2,TIMEFOLIO K신재생에너지액티브,10940,2,10,0.09,10945.0,-10.7391,11,0,66
270800,2,RISE KQ고배당,10870,3,0,0.0,10950.0,4.771,0,0,65
251590,2,PLUS 고배당저변동50,12985,3,0,0.0,12990.0,3.359,11,0,65
138920,5,KODEX 콩선물(H),10795,2,60,0.56,10744.0,-2.4978,2,0,65
153270,1,KOSEF 코스피100,24820,5,-60,-0.24,24848.0,-3.4349,2,0,65
295000,6,RISE 국채선물10년,55370,5,-415,-0.74,55499.0,2.1329,19,1,64
487130,2,KoAct AI인프라액티브,7550,3,0,0.0,7590.0,-1.1781,9,0,64
494220,2,UNICORN SK하이닉스밸류체인액티브,8530,5,-35,-0.41,8526.0,,1358,11,64
305050,1,ACE 코스피,25550,5,-230,-0.89,25658.0,-3.5361,138,3,64
442550,7,RISE TDF2030액티브,12770,5,-40,-0.31,12748.0,7.9646,50,0,64
227830,1,PLUS 코스피,25535,2,65,0.26,25631.0,-3.6797,3,0,64
292050,1,RISE KRX300,15950,5,-30,-0.19,15942.0,-3.7698,13,0,64
176950,6,KODEX 국채선물10년인버스,53065,2,45,0.08,53080.0,-0.6186,2,0,64
291890,4,KODEX MSCI EM선물(H),8490,5,-50,-0.59,8415.0,4.4009,8002,67,64
489010,4,PLUS 글로벌AI인프라,12685,3,0,0.0,12665.0,21.8539,0,0,63
316300,7,ACE 싱가포르리츠,12655,5,-30,-0.24,12663.0,-5.7649,42,0,63
371870,4,ACE 차이나항셍테크,7025,5,-95,-1.33,7133.0,40.99,48,0,63
437370,4,RISE 글로벌농업경제,9005,5,-115,-1.26,9110.0,7.3572,4,0,63
228820,1,TIGER KTOP30,7875,5,-40,-0.51,7904.0,-5.2096,110,0,63
449580,7,RISE 미국빅데이터Top3채권혼합,15700,5,-85,-0.54,15592.0,18.3283,151,2,63
401590,4,HANARO 글로벌탄소배출권선물ICE(합성),9630,3,0,0.0,9467.0,-0.2073,0,0,63
488210,2,KOSEF K-반도체북미공급망,7360,2,10,0.14,7409.0,-4.2969,124,0,63
459370,4,SOL 유럽탄소배출권선물인버스ICE(H),12490,2,435,3.61,12488.0,-5.0414,354,4,62
450180,7,KODEX 한중전기차(합성),8900,3,0,0.0,8914.0,15.7347,0,0,62
346000,6,HANARO KAP초장기국고채,42000,3,0,0.0,41986.0,4.712,1,0,62
279540,2,KODEX 최소변동성,10295,3,0,0.0,10341.0,-3.3334,0,0,62
429980,7,SOL 한국형글로벌전기차&2차전지액티브,12350,2,60,0.49,12285.0,19.2624,138,1,62
457930,2,BNK 미래전략기술액티브,10165,2,10,0.1,10177.0,-0.3924,1,0,61
322410,2,HANARO 고배당,13510,5,-30,-0.22,13511.0,3.9619,21,0,61
455660,6,ACE 미국하이일드액티브(H),10130,5,-55,-0.54,10118.0,2.4957,419,4,61
189400,4,PLUS 글로벌MSCI(합성 H),20230,5,-90,-0.44,20256.0,6.5547,5,0,61
166400,3,TIGER 200커버드콜OTM,12120,5,-20,-0.16,12137.0,-1.8673,2,0,61
442580,4,PLUS 글로벌HBM반도체,17210,2,500,2.99,16511.0,1.4571,1,0,60
481200,4,SOL 미국테크TOP10인버스(합성),7430,5,-5,-0.07,7457.0,-20.6511,1419,10,59
419170,4,HANARO 미국메타버스iSelect,16980,3,0,0.0,16757.0,25.0828,0,0,59
428510,4,KODEX 차이나메타버스액티브,11885,3,0,0.0,12037.0,24.646,0,0,59
469530,3,RISE 미국달러선물인버스,9130,5,-25,-0.27,9154.0,-6.534,6,0,59
289250,2,TIGER MSCI KOREA ESG유니버설,9880,3,0,0.0,9910.0,-3.2417,0,0,59
395750,2,PLUS ESG가치주액티브,7745,2,5,0.06,7764.0,-5.1471,9,0,58
244620,2,KODEX 모멘텀Plus,11590,3,0,0.0,11604.0,-5.6574,0,0,58
140580,2,RISE 우량업종대표주,11450,5,-5,-0.04,11429.0,-0.8655,1,0,57
284980,2,RISE 200금융,11445,5,-40,-0.35,11436.0,5.1162,227,2,57
456200,6,PLUS 미국달러SOFR금리액티브(합성),58045,3,0,0.0,58103.0,7.9906,0,0,57
280920,2,PLUS 주도업종,10325,2,20,0.19,10369.0,-2.8747,7,0,57
397410,6,RISE 국채선물5년추종인버스,55510,5,-165,-0.3,55621.0,-0.018,1,0,57
261920,4,ACE 필리핀MSCI(합성),14125,5,-40,-0.28,14100.0,-2.713,4,0,57
105010,4,TIGER 라틴35,4310,5,-75,-1.71,4301.0,4.2558,38,0,56
373530,4,PLUS 신흥국MSCI인버스(합성 H),10720,3,0,0.0,10791.0,-3.2491,0,0,56
437550,7,히어로즈 글로벌리츠이지스액티브,10995,3,0,0.0,11038.0,0.5486,0,0,55
404650,2,SOL KRX기후변화솔루션,9155,5,-40,-0.44,9191.0,-14.4174,13,0,55
281990,2,RISE 중소형고배당,10985,2,55,0.5,10987.0,2.4847,6,0,55
261140,2,TIGER 우선주,10915,3,0,0.0,10923.0,-7.5314,24,0,55
267450,6,RISE 미국장기국채선물인버스(H),10825,3,0,0.0,10878.0,8.9034,0,0,54
252410,3,RISE 200선물인버스,5970,3,0,0.0,5986.0,4.3706,0,0,54
227560,2,TIGER 200 생활소비재,8480,2,5,0.06,8486.0,-1.4535,78,0,53
397420,6,RISE 국채선물5년추종,51520,5,-185,-0.36,51616.0,1.3922,1,0,53
315270,2,TIGER 200커뮤니케이션서비스,18690,2,330,1.8,18904.0,10.2768,606,11,52
461580,1,TIGER 코스닥글로벌,10465,3,0,0.0,10765.0,-3.5929,0,0,52
226380,2,ACE Fn성장소비주도주,5705,2,45,0.8,5739.0,2.909,15,0,51
307510,2,TIGER 의료기기,14655,2,225,1.56,14749.0,1.2276,32,0,51
380340,2,ACE Fn5G플러스,8545,2,40,0.47,8566.0,-4.8658,10,0,51
473500,4,KOSEF 글로벌전력반도체,8505,5,-85,-0.99,8548.0,14.7935,26,0,51
131890,2,ACE 삼성그룹동일가중,16970,2,10,0.06,16983.0,-5.8563,10,0,51
485810,4,TIMEFOLIO 글로벌안티에이징바이오액티브,9170,5,-35,-0.38,9208.0,-7.7656,121,1,50
256450,4,PLUS 심천차이넥스트(합성),9970,3,0,0.0,10105.0,52.7969,0,0,50
291680,4,RISE 차이나H선물인버스(H),9945,2,85,0.86,9887.0,-20.3876,1520,15,50
