언론사,제목,내용,작성일시
한국경제,"""곧 100만원 갑니다""…'황제주 등극' 기대감 폭발한 종목","




사진=연합뉴스

                경기 침체 우려가 커지면서 소비재 등 경기 방어주에 시장의 관심이 높아지고 있다. 내수 위축으로 아직 기대치가 낮지만 삼양식품, 실리콘투 등 일부 소비재 기업은 해외 시장을 중심으로 차별화된 실적을 내는 중이다. 증시를 둘러싼 불확실성이 여전한 만큼 경기 방어주 안에서도 종목별로 선별 투자해야 한다는 분석이 나온다. 삼양식품 사상 최고가 행진25일 한국거래소에 따르면 KRX 필수소비재지수는 지난 한 달간 3.57% 올랐다. KRX 경기소비재지수도 2.51% 상승했다. 이 기간 코스피지수가 1.56% 떨어진 점을 고려하면 선방한 셈이다. 도널드 트럼프 미국 대통령 당선인의 대선 승리 이후 관세 장벽 우려가 커지자 상대적으로 영향을 덜 받는 소비재 주식으로 시장 주도주가 옮겨간 것으로 풀이된다.모든 소비재주가 오른 건 아니다. 음식료 중에선 ‘불닭볶음면’으로 역대급 수출 실적을 기록 중인 삼양식품(45.68%)이 최근 한 달간 독보적인 상승세를 보였다. CJ제일제당(-4.34%) 롯데칠성(-3.75%) GS리테일(-2.30%) 등 내수 시장 의존도가 높은 기업은 같은 기간 반등에 실패했다.삼양식품은 지난 24일 78만3000원까지 올라 최고가 기록을 다시 썼다. 한화투자증권 신한투자증권 키움증권 DS투자증권 등 증권사 네 곳이 이달 들어 목표주가를 올려 잡았다. 내년에는 주당 가격이 100만원에 달하는 ‘황제주’로 등극할 것이란 기대도 나온다. 삼양식품은 미국 판매 호조로 지난 3분기까지 누적 매출이 1조2491억원에 이른다. 사상 최대이던 작년 한 해(1조1929억원) 매출 기록을 넘어섰다.23일 목표주가를 80만원에서 100만원으로 올린 한유정 한화투자증권 연구원은 “최근 삼양식품은 중국에도 공장을 설립해 현지 시장을 공략하고 있다”며 “향후 불닭 지식재산권(IP)을 활용해 종합 식품 기업으로 성장할 수 있다”고 말했다. 이마트 ‘트럼프 효과’ 언제까지





                전통적 경기 방어주로 꼽히는 유통주 중에선 이마트의 주가 흐름이 눈에 띈다. 지난 6월 사상 최저인 5만4800원까지 떨어지는 등 부침을 겪었지만 최근 3거래일간 11.88% 올라 7만원대를 회복했다. 최근 정용진 신세계그룹 회장이 트럼프 당선인과 면담했다는 소식에 급등했다. 이마트는 2018년 미국 법인 PKRH(PK리테일홀딩스)를 설립한 뒤 브리스톨팜스 레이지에이커스 메트로폴리탄마켓 등 55개 유통 매장을 운영하고 있다. 연매출 2조원 규모인 미국 사업이 확대될 것이란 기대가 주가에 반영됐다.화장품주에선 브이티(한 달간 33.50% 상승) 실리콘투(16.92%) 코스맥스(13.21%) 등이 관심을 받고 있다. 뷰티 제품 개발사 브이티는 ‘리들샷’의 중국 진출 기대에 반등했다. 코스맥스는 중국에 대규모 공장을 운영 중이다. 이달 중국 중앙경제공작회의 개최를 계기로 중국 소비 회복 기대가 커지자 매수세가 집중됐다. 실리콘투는 자사 플랫폼 ‘스타일코리안닷컴’에서 한국 화장품 제품을 세계 160여 개국에 판매하고 있다. 미국과 유럽, 중동 지역에서 신규 수요가 늘어나 올해 큰 폭의 실적 개선이 예상된다.오랫동안 부진을 겪어온 아모레퍼시픽의 반등을 전망하는 목소리도 나온다. 아모레퍼시픽은 서구권 중심으로 해외 사업이 호조를 보이면서 올 3분기 ‘어닝 서프라이즈’(깜짝 실적)를 기록했다. 김명주 한국투자증권 연구원은 “실리콘투는 원·달러 환율 상승에 힘입어 매출 증가가 기대된다”고 말했다.조아라 기자 rrang123@hankyung.com
                                    ",2024.12.25 17:54
한국경제,금리인하 지연에 리츠 휘청…국내 유상증자 물량도 발목,"
                                        금리 인하기 대표 유망 상품으로 꼽히는 리츠(REITs·부동산투자회사) 상장지수펀드(ETF)가 휘청이고 있다. 미국이 기준금리 인하 속도를 예상보다 늦출 수 있다는 우려가 발목을 잡았다. 국내 리츠가 대규모 유상증자 여파로 급락한 데 이어 글로벌 리츠도 당분간 조정을 겪을 것이란 분석이 나온다.





                25일 한국거래소에 따르면 ‘TIGER 미국MSCI리츠(합성 H)’는 최근 3개월간 7.7% 하락했다. 미국 상업용 부동산에 투자하는 ETF로, 프로로지스 이퀴닉스 리얼티인컴 등 주요 리츠를 담고 있다. 서학개미 ‘톱픽’(최선호주)으로 유명한 리얼티인컴은 이 기간 14.9% 급락했다. 국내 투자자의 리얼티인컴 순매수액은 올해 들어 1억7498만달러(약 2550억원)에 달한다.국내 부동산에 투자하는 리츠 ETF의 하락세는 더 가파르다. ‘PLUS K리츠’는 3개월 동안 11.9% 내렸다. ‘히어로즈 리츠이지스액티브’와 ‘TIGER 리츠부동산인프라’도 같은 기간 각각 10.99%, 10.4% 떨어졌다. 최근 한화리츠 롯데리츠 등 대기업 리츠의 대규모 유상증자 물량이 쏟아진 게 영향을 미쳤다.금리 인하기에 접어들었음에도 국내외 리츠 주가가 하락세인 것은 금리 인하 속도 조절 가능성에 미국 국채 금리가 급등하고 있기 때문이다. 제롬 파월 미국 중앙은행(Fed) 의장은 지난 18일 내년 말 예상 금리를 9월 전망치인 3.4%에서 3.9%로 상향해 금리 인하 속도 조절 가능성을 내비쳤다. 이 여파로 10년 만기 미국 국채 금리는 전날 4.6%대로 올라서 7개월 만에 최고치를 기록했다.미국 투자은행(IB) 씨티그룹은 “내년 리츠 수익률은 10~15%로 예상한다”며 “개별 리츠 간 수익률 격차가 벌어질 것이기 때문에 (변동성이 큰) 상업용 리츠보다 주거용·헬스케어 리츠에 주목해야 한다”고 했다.맹진규 기자 maeng@hankyung.com
                                    ",2024.12.25 17:53
한국경제,원전주 한전 KPS 반등…계엄사태 이전 수준 회복,"
                                        비상계엄 사태 이후 폭락한 한전KPS가 반등하고 있다.한전KPS는 지난 24일 유가증권시장에서 1.07% 오른 4만7400원에 거래를 마쳤다. 이달 초 비상계엄 사태 이후 사흘간 15% 넘게 급락했다가 반등해 12월 3일 당시 주가(4만8600원) 수준을 되찾았다. 윤석열 정부가 추진 중인 원전산업 육성 정책이 흔들릴 것이란 우려가 반영됐다.정치적 혼란과 별개로 한전KPS는 안정적인 실적 흐름을 이어갈 것으로 기대된다. 이 회사의 지난 3분기 영업이익은 420억원으로 전년 동기 대비 15.38% 증가했다. 내년 영업이익전망치는 4.45% 늘어난 2351억원이다. 신한울 2호기가 운전을 시작하면서 정비 수요가 커질 것으로 예상된다.조아라 기자 rrang123@hankyung.com
                                    ",2024.12.25 17:52
한국경제,"외국인, 하반기 '반도체 투톱' 빼면 순매수","
                                        올 하반기 외국인의 ‘반도체 투톱’ 순매도액이 유가증권시장 전체 순매도 규모를 뛰어넘는 것으로 나타났다. 삼성전자와 SK하이닉스를 제외하면 순매수를 기록한 셈이다. 글로벌 반도체 업황이 개선되고 삼성전자가 기술 주도권을 회복해야 국내 증시가 반등할 수 있다는 분석이 나온다.25일 한국거래소에 따르면 외국인은 하반기 들어 지난 24일까지 20조2222억원어치를 순매도했다. 상반기 22조7981억원어치를 사들이며 역대 최대 순매수 규모를 기록한 것과 정반대 움직임이다. 하반기 삼성전자 순매도액은 18조2989억원으로 전체의 대부분을 차지한다. 외인은 시가총액 2위 SK하이닉스도 2조2489억원어치 팔았다. 두 종목 순매도액은 20조5478억원으로, 이들을 빼면 외인은 유가증권시장에서 3256억원어치를 순매수했다. 이 기간 삼성전자는 33.3%, SK하이닉스는 28.8% 떨어지며 코스피지수 하락(-12.8%)을 주도했다.외국인이 국내 반도체 주식을 팔아치우는 이유는 업황 전망이 좋지 못해서다. PC와 스마트폰 시장의 수요 약세가 이어지는 데다 최근 메모리 3위인 미국 마이크론테크놀로지가 실망스러운 전망을 발표한 것도 투자심리를 얼어붙게 했다. 기술력에 대한 위기감도 크다. 중국 메모리 반도체 제조사 창신메모리테크놀로지(CXMT)가 범용 칩에 이어 국내 기업의 최신 제품인 더블데이터레이트(DDR)5 생산에 들어간 것으로 알려졌다. 삼성전자는 첨단 반도체인 고대역폭메모리(HBM) 기술력까지 경쟁사에 비해 열세란 평가가 나온다.증권가에선 반도체 투톱, 특히 삼성전자가 살아나야 코스피지수가 반등할 수 있다는 분석이 제기된다. 24일 기준 삼성전자 시총(324조7562억원)은 유가증권시장 전체의 16.3%를 차지한다. SK하이닉스(122조6684억원)는 6.1%다. 한 자산운용사 대표는 “유가증권시장은 외국인이 국내 반도체 주식을 사들여야 전체 지수가 오르는 구조”라며 “삼성전자의 건재함을 보여줘야 주식시장도 안정을 되찾을 것”이라고 말했다.박한신 기자 phs@hankyung.com
                                    ",2024.12.25 17:52
한국경제,"""엔화 상승 기대""…日 상장 ETF 인기","
                                        일본 증시에서 상장지수펀드(ETF)를 담는 투자자가 늘고 있다. 엔화가 저평가됐다고 판단해 엔화 가치와 자산 가치 상승을 동시에 노리는 것이다.25일 예탁결제원에 따르면 최근 한 달간 국내 투자자는 일본 증시에서 ‘닛코 리스티드 US 에쿼티(나스닥100) 엔화 헤지’ ETF를 272만달러(약 40억원)어치 순매수했다. 전체 일본 주식 가운데 순매수 2위에 해당하는 금액이다. 이 상품은 나스닥100지수에 투자한다. 달러 가치의 영향을 받지 않고 투자할 수 있는 환헤지형 상품이다. 한국 투자자는 원화를 엔화로 환전해 투자해야 하기 때문에 원·엔 환율이 오르면 나스닥지수 상승분에 더해 추가 수익을 얻는 구조다.순매수 3위에는 ‘글로벌X 중국전기차&배터리’ ETF(153만달러)가 이름을 올렸다. ‘넥스트펀즈 닛케이225 인버스’(11위) ‘글로벌X 미국 테크 톱20’(15위) 등도 순매수 상위권에 들었다. 자산운용업계 관계자는 “이전에는 엔화 노출 미국 장기채 ETF 중심으로 매수세가 몰렸지만, 최근에는 나스닥 등 다양한 상품으로 투자가 확산하고 있다”며 “엔화 가치 상승을 노리고 환전한 자금 가운데 단기에 추가 수익을 얻으려는 일부 수요가 일본 상장 ETF로 유입됐다”고 분석했다.나수지 기자 suji@hankyung.com
                                    ",2024.12.25 17:52
한국경제,"조단위 대어, 얼어붙은 IPO시장 녹일까","
                                        올해에 이어 내년에도 대기업 계열사를 비롯한 조(兆) 단위 대어급 기업들이 상장 관문을 두드린다. LG그룹의 시스템통합(SI) 계열사 LG CNS는 다음달 기관투자가 대상 수요예측을 시작으로 기업공개(IPO) 절차에 들어가고, 롯데그룹의 물류 계열사 롯데글로벌로지스도 이달 한국거래소 심사 결과를 받은 뒤 증시 상장을 추진할 예정이다. 하지만 IPO 환경이 녹록지 않다 보니 적지 않은 기업이 제값을 받지 못할 것이라는 전망이 나온다.





                25일 투자은행(IB)업계에 따르면 LG CNS는 다음달 9일 국내외 기관투자가를 대상으로 수요예측을 진행한다. 이에 앞서 기업설명회(IR)를 하고 있다. IPO 시장 분위기는 호의적이지 않다. 최근 비상계엄과 탄핵 정국으로 외국인 투자자의 심리가 위축됐다. IPO를 준비하던 기업들도 국내 금융·정치 불안으로 관련 일정을 연기했다.LG CNS는 침체한 국내 증시 상황을 고려해 기업가치를 당초 7조원에서 약 6조원으로 내리는 당근책을 내놨다. 공모 규모가 최대 1조1994억원의 대어인 만큼 국민연금과 사학연금 등 국내 주요 연기금을 집중적으로 공략해 국내 증시 침체로 인한 피해를 최대한 피하겠다는 전략이다.롯데글로벌로지스도 내년 초 유가증권시장 상장에 도전한다. 롯데글로벌로지스는 이달 거래소 심사를 마친 뒤 내년 상반기 증시 입성을 노리고 있다. 재무적투자자(FI)와 내년 4월 상장을 약속했다. 시가총액 1조원이 목표다.대기업 계열사 외에도 케이뱅크와 DN솔루션즈, SGI서울보증 등 조 단위 대어들이 내년 초 상장을 목표로 준비 중이다. 이 중 DN솔루션즈와 SGI서울보증은 거래소로부터 예비심사 승인을 받았으나 국내 증시 상황을 고려해 증권신고서 제출을 미루고 있다.예비상장기업도 국내 증시 상장을 망설이고 있다. LS그룹의 미국 전선회사 수페리어에식스는 이달 입찰제안서(RFP)를 발송할 예정이었으나 일정을 연기했다. 최근 IPO 시장 분위기가 얼어붙자 미국과 국내 증시 상장을 놓고 저울질하고 있다. 지난 10월에는 토스 운영사 비바리퍼블리카가 국내 증시 상장 계획을 접고 미국으로 방향을 틀었다. 증권업계 관계자는 “다음달 LG CNS 상장 흥행 여부에 따라 상반기 IPO 시장 분위기가 결정될 것”이라고 말했다.배정철 기자 bjc@hankyung.com
                                    ",2024.12.25 17:27
한국경제,"[마켓칼럼] ""美 주식 고평가 여부 1월 중 나온다...보수적 대응 고려해야""","





※한경 마켓PRO 텔레그램을 구독하시면 프리미엄 투자 콘텐츠를 보다 편리하게 볼 수 있습니다. 텔레그램에서 ‘마켓PRO’를 검색하면 가입할 수 있습니다.










신긍호 EPI어드바이저 투자자문 부사장연금 계좌 납입을 통해 10% 이상의 절세 수익률 실현어떤 자산에 투자할 것인가를 고민하기에 앞서 2024년 말 투자로 확실한 이익을 얻을 수 있는 방법이 있습니다. 증권회사, 은행, 보험회사의 연금저축 계좌와 IRP 계좌에 900만원까지 입금하면 올해의 개인별 소득에 따라 차이는 있지만 내년 1~2월의 연말정산에서 100만원 이상의 세액공제를 받을 수 있습니다. 900만원을 IRP에 입금했다고 가정할 때 세금 혜택만으로도 투자 수익률이 10%를 초과할 수 있는 셈입니다.미국 주식 가격, 다른 나라에 비해 60% 이상 높은 수준올해 연말에 연금 계좌에 납입한 자금을 내년 1분기에 어떤 자산에 투자하는 것이 좋을지를 살펴보겠습니다. 최근 미국 주식시장의 주가수익비율(PER)은 23배 수준인 데 반해, 미국을 제외한 다른 국가들의 주가수익비율은 14배 수준입니다. 다른 나라 주식 시장을 기준으로 본다면 미국 주식시장이 약 60% 이상 고평가됐다고 볼 수 있습니다
                    




                올해 들어 역사적 최고치를 여러 차례 경신했던 미국 주식이 도널드 트럼프 미 대통령 당선인의 대선 승리 이후 색다른 양상을 보이고 있습니다. 시가총액 방식의 S&P500 지수는 상승세를 이어가며 최고치를 경신하고 있지만, 500개 종목에 동일하게 투자하는 방식의 동일가중 지수는 12월 초부터 하락세를 보이고 있습니다. 이는 S&P500 지수에서 테슬라, 엔비디아와 애플 등 시가총액 상위 종목이 상승을 견인했지만, 490개 이상의 종목은 12월부터 하락세로 전환했음을 의미합니다.주식시장에서 지나친 쏠림 현상은 고평가 논란을 야기할 수 있기에, 미국 주식시장 환경 변화와 1월 중순부터 시작될 미국 기업들의 4분기 실적발표를 주의 깊게 관찰할 필요가 있습니다.
                    




                대부분의 투자자들은 미국 경제와 주식시장이 내년에도 상승세를 이어갈 것으로 전망하며, 한국 경제와 주식시장에 대해서는 성장 동력을 상실했다는 이유로 희망이 없다고 주장합니다.14단계의 투자자 감정 곡선에서 ‘전율’이나 ‘황홀’ 단계에 있을 것으로 추정되는 미국 주식에 계속 투자할지, 아니면 ‘항복’이나 ‘낙담’ 단계에 있을 것으로 보이는 한국 주식에 투자하여 새로운 시작을 기다릴 것인가? 에 대한 깊은 고민을 해야 할 시점입니다.
                    



유니스토리자산운용 자료에서 인용

내년 1월은 관망, 2월부터 시장 흐름 변화를 반영현재의 주식시장 흐름이 계속될지, 새로운 방향으로 변화할지는 1월 중순부터 시작될 미국과 한국의 2024년 4분기 기업실적 발표 내용과 2025년 전망에 대한 시장 참여자들의 기대 수준이 반영되면서 2월 이후 윤곽이 드러날 것으로 보입니다.따라서 연말이나 내년 초에는 주식 자산 일부를 축소해 이자나 배당받는 인컴형 자산으로 옮기고, 향후 주식시장 흐름의 변화 가능성에 대비하는 단기적으로 보수적인 대응도 고려해 볼 수 있습니다.
                                    ",2024.12.25 11:00
한국경제,"""남들이 떠날 때가 기회""…투자 고수가 주목하는 하락 종목은 [이시은의 투자고수를 찾아서]","





※한경 마켓PRO 텔레그램을 구독하시면 프리미엄 투자 콘텐츠를 보다 편리하게 볼 수 있습니다. 텔레그램에서 ‘마켓PRO’를 검색하면 가입할 수 있습니다.




용환석 페트라자산운용 대표. /사진=이시은 기자

                “내년 상반기엔 한국만의 독보적 제품 경쟁력을 지닌 수출주가 강세를 보일 것입니다.”용환석 페트라자산운용 대표는 지난 24일 한국경제신문과의 인터뷰에서 “방산과 화장품 제조자개발생산(ODM) 등 업종에서 저가 매수 기회가 찾아왔다”며 이같이 말했다. 그는 1997년부터 금융업계에 뛰어들어 벤처캐피털(VC) 일신창업투자, 영국계 헤지펀드 팬아시아캐피탈 아시아 투자 담당 등을 거쳤다. 2009년부터는 페트라자산운용을 창업해 국내 주식 투자를 이어오고 있다. 전체 운용규모(AUM) 7000억원 중 국외 기관투자자 비중이 80%에 달하는 등 해외에서 전문성을 인정받고 있다. ""방산株 급락, 오히려 밸류에이션 논란 해소""올해 코스피지수는 8.09% 떨어졌다. 증권사들이 때마다 저평가 장세임을 외쳤지만 투자자가 국내 증시를 외면하는 현상은 심화했다. 용 대표는 “지난 8월 이후로 흔치 않은 ‘삼중고’가 나타났기 때문”이라고 말했다. △고대역폭메모리(HBM)가 촉발한 삼성전자의 약세 △도널드 트럼프 미 대통령 당선인의 관세 우려 △계엄 사태 등이 연이어 찾아오며 불확실성이 커졌다는 평가다. 다만 그는 “코스피지수 2400선을 오가는 최근 국내 증시는 세 가지 악재가 일괄 반영된 모습”이라며 “연말 좋은 주식을 선별 투자해 놓으면 내년에 과실을 누릴 것”이라고 말했다.그의 관심사는 해외에서 인정받는 수출주다. 용 대표는 “마치 모든 수출주가 ‘트럼프 악재’에 처했다는 막연한 공포감이 생겨났는데, 업권별로 구별해 분석할 필요가 있다”고 강조했다. 가격경쟁력이 뛰어난 국내 방산주들이 대표적이다. 용 대표는 “최근 주요 방산주들이 트럼프 당선인의 러·우 전쟁 종식 발언으로 주가가 내렸지만, 실제로 인접국들 군비 증강 계획에는 별다른 변화가 없다”며 “오히려 밸류에이션(실적 대비 주가 수준) 논란이 해소된 국면이라 투자 가치가 높다”고 했다. 한화에어로스페이스, LIG넥스원은 지난달 연고점 대비 각각 22.12%, 21.56% 하락한 상태다. 한국콜마와 코스메카코리아 등 화장품 제조자개발생산(ODM), 오리온과 농심 등 식음료 분야도 내년도 업종 수출액 추이에 따라 잠재력이 크다는 분석이다.밸류업 관련주도 꾸준히 지켜봐야 한다고 언급했다. 특히 주주환원율이 대폭 늘고 있는 금융주에 대해선 “올해 주가가 많이 올랐어도 실적에 비해선 아직 비싸지 않은 수준”이라고 했다. 주요 금융주인 KB금융 신한지주 하나금융지주 우리금융지주는 밸류업 프로그램이 도입된 지난 2월부터 꾸준한 랠리를 펼쳤지만, 최근 계엄 사태를 거치며 지난 3일 종가 대비 8.49~14.53% 꺾였다. 하지만 그는 “일단 한국거래소와 금융당국의 정책 추진은 계획대로 진행 중”이라며 “원화 가치 하락에 따른 보통주자본비율(CET1)만 방어된다면 투자할 만한 업권”이라고 짚었다. 금융주와 함께 밸류업 수혜를 누린 현대차와 기아에 대해선 “실적 피크아웃(정점 후 하락)을 감안하더라도 본업 경쟁력이 뛰어나 1~2년을 두고 장기투자에 나설 만하다”며 “주주환원 확대를 감안해 현대차2우B 등으로 배당수익을 노려보는 것도 유효하다”고 말했다. 단기 차익 찾아 떠돌면 수익률 '필패'




용환석 페트라자산운용 대표. /사진=이시은 기자

                용 대표는 주가가 기대감과 실적의 함수라고 표현했다. 업권 실적이 뛰는 것을 모두가 다 아는 상황에서 기대감에 주가까지 뛰는 종목은 투자 가치가 작다고 했다. 그는 “주식은 실적 상승 조건에 변화가 없지만 대외 변수로 투자심리가 잠시 꺾였을 때가 매수 기회”라며 “남들이 비관론을 토해내는 업종에서 옥석을 찾아야 제대로 된 수익을 낼 수 있다”고 말했다. 단기 차익을 찾아 이리저리 종목을 옮기는 태도도 경계하라고 했다. 용 대표는 “당장 한 달을 두고 주가가 어떻게 움직일지 따지는 것은 전문가들도 어려워한다”며 “1년 이상은 함께한다는 마음으로 기업을 찬찬히 연구해 투자 종목이 놓인 환경 변화를 모두 이해하는 것이 중요하다”고 말했다.내년엔 상장사 대주주들도 투자자들에게 신뢰를 안길 수 있는 증시 환경을 만드는 데 조력해야 한다고 지적했다. 더 이상의 침체는 기업 경쟁력까지 떨어뜨려 대주주를 포함한 모든 증시 참여자들에게 유리할 게 없다고 했다. 용 대표는 “‘코리아 디스카운트’ 현상의 핵심 원인은 결국 복잡한 지배구조와 지분율 이상의 영향력을 자회사, 손자회사에까지 행사하는 대주주에 있다”며 “각 회사 경영진의 의사결정이 충분히 존중받고, 이사회의 독립성도 확실히 보장받는 기업들이 더욱 늘어야 한다”고 말했다.이시은 기자 see@hankyung.com
                                    ",2024.12.25 10:00
한국경제,"""10년 지나도 1등할 기업에 투자하라""…美 증시에서 고수가 엿보는 기회 [이시은의 투자고수를 찾아서]","




사진=게티이미지뱅크

※ ‘이시은의 투자고수를 찾아서’는 이시은 한국경제신문 기자가 매주 수요일 한경닷컴 사이트에 게재하는 ‘회원 전용’ 재테크 전문 콘텐츠입니다. 한경닷컴 회원으로 가입하시면 더 많은 콘텐츠를 읽어보실 수 있습니다.





                “S&P500 지수 편입 기업들 매출액의 반 이상이 해외에서 발생합니다.”윤익로 셀레니언자산운용 대표는 지난 18일 한국경제신문과의 인터뷰에서 “미 증시 대장주들은 미국이 아닌 전 세계를 상대한다”며 “이들 중 10년 뒤에도 1등 자리를 놓치지 않을 기업을 골라 장기·적립식으로 투자해야 한다”고 말했다. 그는 미국 시장에서 22년간 활동한 투자 전문가다. 14살 무렵인 1992년 미국으로 이민을 떠나 현지에서 컴퓨터공학을 전공하고 벨연구소, 영국계 사모펀드(PEF) 운용사 판테온 등에서 일했다. 2019년부터는 고국으로 돌아와 미 금융회사 셀레니언캐피탈의 한국 자회사 셀레니언자산운용을 이끌고 있다. ""클라우드, 한물간 키워드 아니다""




윤익로 셀레니언자산운용 대표. /사진=이시은 기자

                미 증시 호황은 멈출 줄 모르는 기세다. S&P500 지수는 지난 6일 6090.27에 도달해 사상 최고치를 경신했고 나스닥지수 역시 16일 20173.89까지 올라 기록을 세웠다. 이날 일괄 조정이 나타났지만 이후론 다시 상승세에 접어든 모습이다. 하지만 그는 “1950년대 이후 지수 상승률이 20% 이상씩을 2년 이상 이어간 사례는 4번뿐이다”며 “미 증시가 작년부터 견조한 흐름을 이어왔기 때문에 통계적인 기준으로는 보수적 판단을 내려야 할 수 있다”고 말했다. 특히 도널드 트럼프 미 대통령 당선인이 불러올 불확실성은 함부로 예단하기 어렵다는 지적이다.이런 상황일수록 그는 미 증시 투자의 본질에 집중해야 한다고 강조했다. 기술 대세가 바뀌는 시점에서, 절대적 시장 지위를 가진 기업에 주목하라는 의미다. 윤 대표는 특히 클라우드 업종에서 기회를 엿봐야 한다고 말했다. 그는 “인공지능(AI) 붐 이후 일각에선 클라우드는 한물간 투자 키워드라고 생각하는데, 실상은 전혀 그렇지 않다”며 “이미 클라우드 사업은 아마존, 마이크로소프트(MS) 실적의 핵심으로 자리했다”고 평가했다.지난 3분기 아마존의 클라우드 사업 부문인 아마존웹서비스(AWS) 매출액은 274억달러(약 39조9500억원)로 전년 동기 대비 19% 성장했다. MS도 240억9200만달러(약 35조1200억원)의 매출액을 클라우드 사업으로 거둬들였다. 전년 동기 대비 20% 증가세다. 윤 대표는 “아직 공공 부문이나 금융업의 클라우드 전환은 제대로 시작되지도 않았다”며 “두 회사의 시장 점유율이 50%가 넘는 상황에서 업권 특성상 순위 변동이 일어나기도 쉽지 않아 투자 매력도가 높다”고 평가했다.수술 로봇 분야 역시 비슷한 상황이라고 진단했다. 복강경 수술 분야에서 독보적 위치를 점하고 있는 나스닥시장 상장사 인튜이티브서지컬의 아성을 넘어서는 업체가 당분간 나타나기 힘들다는 것이 그의 분석이다. 이 회사 주가는 코로나19 팬데믹으로 주춤했다가 지난해  27.14%, 올들어 이날까지 61.6% 상승했다. 수술이 다시 몰리며 실적이 증가한 영향이다. 윤 대표는 “수술 로봇 분야 시장 팽창 속도가 빠르다는 것은 잘 알려진 사실이지만, 어떤 업권보다 부작용 데이터와 수술 성공 사례가 중요해 후발주자가 기존 업체의 영향력을 뛰어넘기 어렵다”고 짚었다. 같은 맥락에서 관절 수술 로봇 분야의 강자인 스트라이커도 눈여겨보고 있다고 했다. 이 회사 주가 역시 올들어 이날까지 23.83% 오르는 등 강세를 나타내고 있다. CEO 발언 5년 치로 주가 판별




윤익로 셀레니언자산운용 대표. /사진=이시은 기자

                그는 미국 증시에서 5가지 기준으로 종목의 가능성을 평가한다. △업권 성장성 △자체 경쟁력 △증자 이력 없이 스스로 자본을 조달할 것 △업종 평균 대비 크게 낮은 부채 △5년간 회사의 경영계획 달성 여부 등이다. 이 같은 조건을 볼 때는 최고경영자(CEO)의 역량도 함께 따져야 한다고 했다. 윤 대표는 “CEO의 과거 5년 치 발언을 추적해보면 회사의 주주 친화도나 미래 경영계획의 달성 가능성도 점쳐볼 수 있다”며 “특히 빚을 내서 사업을 확장하려는 성향의 CEO가 있는 회사에는 되도록 투자하지 않는다”고 말했다.윤 대표는 “미국은 어떤 정권이 들어서든 자본주의 시스템에 해가 되는 일을 절대 할 수 없다”고 단언했다. 정권 교체기에 불안감을 나타내는 투자자들이 많지만, 결국 실적과 개별 업황 가능성에 따라 주가가 움직이는 것이 미 증시라고 했다. 그가 “좋은 회사는 반드시 우상향한다는 믿음을 가지고 장기적으로, 적립식으로 꾸준히 주식을 모아야 한다”고 강조하는 이유다. 이 과정에서 레버리지 투자는 자제하라는 조언이다. 윤 대표는 “미국 업권 대장주라 하더라도 10년에 한 번꼴로 50%, 1년에 한 번꼴로 주가가 20% 떨어지는 구간은 나타난다”며 “저가 매수 기회가 왔을 때 움직임을 제한할 수 있는 레버리지 투자는 권하지 않는다”고 말했다.이시은 기자 see@hankyung.com
                                    ",2024.12.25 10:00
한국경제,"폭스콘, 전기차 배터리 中공장 건설에 1200억 투자","




대만 폭스콘이 선보인 전기 이륜차 파워트레인 체계./사진=연합뉴스

애플의 최대 위탁 협력업체인 대만 폭스콘(훙하이정밀공업)이 중국 정저우 신규 전기차 배터리 공장 건설에 6억위안(약 1200억원)을 투자한다.25일 홍콩 사우스차이나모닝포스트(SCMP) 보도에 따르면 폭스콘은 전날 대만 증권거래소 공시를 통해 이같은 내용의 '폭스콘 신에너지 배터리(정저우)' 장기 투자 계획을 밝혔다.'폭스콘 신에너지 배터는'는 폭스콘이 지난 10월 세운 배터리 자회사다. 폭스콘은 중국 중부 허난성 성도 정저우에서 세계 최대 규모 아이폰 공장을 운영하고 있다.이번 투자 계획은 폭스콘이 전기차와 반도체, 로봇 등 수익 사업을 다각화하기 위한 것이라고 SCMP는 짚었다.고정삼 한경닷컴 기자 jsk@hankyung.com
                                    ",2024.12.25 09:59
